Planet_Name,ra,st_raerr,st_rah,st_raherr,ra_str,dec,st_decerr,dec_str,st_glon,st_glonerr,st_glat,st_glaterr,st_elon,st_elonerr,st_elat,st_elaterr,st_posn,st_plx,st_plxerr1,st_plxerr2,st_plxlim,st_plxn,st_dist,st_disterr1,st_disterr2,st_distlim,st_distn,st_pmra,st_pmraerr,st_pmralim,st_pmdec,st_pmdecerr,st_pmdeclim,st_pm,st_pmerr,st_pmlim,st_pmn,st_radv,st_radverr1,st_radverr2,st_radvlim,st_radvn,st_uj,st_ujerr,st_ujlim,st_bj,st_bjerr,st_bjlim,st_vj,st_vjerr,st_vjlim,st_rc,st_rcerr,st_rclim,st_ic,st_icerr,st_iclim,st_j,st_jerr,st_jlim,st_h,st_herr,st_hlim,st_k,st_kerr,st_klim,st_wise1,st_wise1err,st_wise1lim,st_wise2,st_wise2err,st_wise2lim,st_wise3,st_wise3err,st_wise3lim,st_wise4,st_wise4err,st_wise4lim,st_irac1,st_irac1err,st_irac1lim,st_irac2,st_irac2err,st_irac2lim,st_irac3,st_irac3err,st_irac3lim,st_irac4,st_irac4err,st_irac4lim,st_mips1,st_mips1err,st_mips1lim,st_mips2,st_mips2err,st_mips2lim,st_mips3,st_mips3err,st_mips3lim,st_iras1,st_iras1err,st_iras1lim,st_iras2,st_iras2err,st_iras2lim,st_iras3,st_iras3err,st_iras3lim,st_iras4,st_iras4err,st_iras4lim,st_optmag,st_optmagerr,st_optmaglim,st_optband,st_photn,st_umbj,st_umbjerr,st_umbjlim,st_bmvj,st_bmvjerr,st_bmvjlim,st_vjmic,st_vjmicerr,st_vjmiclim,st_vjmrc,st_vjmrcerr,st_vjmrclim,st_jmh2,st_jmh2err,st_jmh2lim,st_hmk2,st_hmk2err,st_hmk2lim,st_jmk2,st_jmk2err,st_jmk2lim,st_bmy,st_bmyerr,st_bmylim,st_m1,st_m1err,st_m1lim,st_c1,st_c1err,st_c1lim,st_colorn,st_spstr,st_ssperr,st_splim,st_spn,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_teffn,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_loggn,st_metfe,st_metfeerr1,st_metfeerr2,st_metfelim,st_metfen,st_metratio,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_lumn,st_rad,st_raderr1,st_raderr2,st_radlim,st_radn,st_mass,st_masserr1,st_masserr2,st_masslim,st_massn,st_dens,st_denserr1,st_denserr2,st_denslim,st_densn,st_age,st_ageerr1,st_ageerr2,st_agelim,st_agen,st_vsini,st_vsinierr1,st_vsinierr2,st_vsinilim,st_vsinin,st_acts,st_actserr,st_actslim,st_actsn,st_actr,st_actrerr,st_actrlim,st_actrn,st_actlx,st_actlxerr,st_actlxlim,st_actlxn,st_nts,st_nplc,st_nglc,st_nrvc,st_naxa,st_nimg,st_nspec,hd_name,hip_name,swasp_id,pl_name,pl_hostname,pl_letter,pl_pnum,pl_snum,pl_mnum,pl_status,pl_discmethod,pl_disc,pl_disc_refname,pl_publ_date,pl_facility,pl_telescope,pl_instrument,pl_locale,pl_def_refname,pl_rvflag,pl_imgflag,pl_astflag,pl_tranflag,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,pl_cbflag,pl_omflag,pl_pelink,pl_edelink,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbpern,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbsmaxn,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_orbincln,pl_orbtper,pl_orbtpererr1,pl_orbtpererr2,pl_orbtperlim,pl_orbtpern,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbeccenn,pl_orblper,pl_orblpererr1,pl_orblpererr2,pl_orblperlim,pl_orblpern,pl_rvamp,pl_rvamperr1,pl_rvamperr2,pl_rvamplim,pl_rvampn,pl_conrat,pl_conraterr1,pl_conraterr2,pl_conratlim,pl_conratband,pl_conratn,pl_msinij,pl_msinijerr1,pl_msinijerr2,pl_msinijlim,pl_msinie,pl_msinieerr1,pl_msinieerr2,pl_msinielim,pl_msinin,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_massn,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassn,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_rads,pl_radserr1,pl_radserr2,pl_radslim,pl_radn,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_densn,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_eqtn,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_insoln,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandepn,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_trandurn,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_tranmidn,pl_tsystemref,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,pl_impparn,pl_occdep,pl_occdeperr1,pl_occdeperr2,pl_occdeplim,pl_occdepn,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,pl_ratdorn,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,pl_ratrorn,pl_mrtranmid,pl_mrtranmiderr1,pl_mrtranmiderr2,pl_mrtranmidlim,pl_mrtmrefid,pl_mrtmreflink,pl_mrtsystemref,pl_st_npar,pl_st_nref,rowupdate,gaia_plx,gaia_plxerr1,gaia_plxerr2,gaia_plxlim,gaia_dist,gaia_disterr1,gaia_disterr2,gaia_distlim,gaia_pmra,gaia_pmraerr,gaia_pmralim,gaia_pmdec,gaia_pmdecerr,gaia_pmdeclim,gaia_pm,gaia_pmerr,gaia_pmlim,gaia_gmag,gaia_gmagerr,gaia_gmaglim,pl_angsep,pl_angseperr1,pl_angseperr2,pl_controvflag,pl_rad_ref,pl_mass_ref,tess_flag
kepler138b,290.381547,1.7e-05,19.3587698,1.11e-06,19h21m31.57s,43.292973,1.7e-05,+43d17m34.7s,75.107342,2.1e-05,13.172453,1.8e-05,305.665351,3.9e-05,64.22954,2e-05,2.0,14.93,0.02,-0.02,0.0,1.0,66.99,0.11,-0.11,0.0,4.0,-20.6,0.0,0.0,22.7,0.0,0.0,30.7,0.0,0.0,1.0,-36.33,0.8,-0.8,0.0,1.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,10.293,0.022,0.0,9.68,0.018,0.0,9.506,0.011,0.0,9.378,0.023,0.0,9.355,0.019,0.0,9.261,0.03,0.0,9.384,1e+20,-1.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,12.925,1e+20,0.0,Kepler-band,12.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,0.613,0.028,0.0,0.174,0.021,0.0,0.787,0.025,0.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,5.0,M1 V,999999.0,0.0,2.0,3726.0,44.0,40.0,0.0,10.0,4.89,0.06,-0.06,0.0,6.0,-0.28,0.099,-0.099,0.0,4.0,[Fe/H],0.04990114416019675,0.003650706809702117,0.003650706809702117,999999.0,2.0,0.537,0.015,0.015,0.0,11.0,0.56,0.023,0.024,0.0,9.0,9.5,2.2,-2.2,0.0,4.0,1e+20,1e+20,1e+20,999999.0,1.0,1e+20,1e+20,1e+20,999999.0,0.0,1e+20,1e+20,999999.0,0.0,1e+20,1e+20,999999.0,0.0,1e+20,999999.0,999999.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,N/A,N/A,N/A,Kepler-138 b,Kepler-138,b,3.0,1.0,0.0,3.0,Transit,2014.0,Rowe et al. 2014,2014-03,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,Space,Jontof-Hutter et al. 2015,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,http://exoplanet.eu/catalog/kepler-138_b/,http://exoplanets.org/detail/Kepler-138_b,10.312364,3.6e-05,3.6e-05,0.0,6.0,0.076,0.0033,0.0033,999999.0,2.0,1e+20,1e+20,1e+20,999999.0,1.0,1e+20,1e+20,1e+20,999999.0,0.0,0.006,0.0082,0.0044,0.0,2.0,1e+20,1e+20,1e+20,999999.0,1.0,1e+20,1e+20,1e+20,999999.0,1.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,1e+20,1e+20,1e+20,999999.0,1e+20,1e+20,1e+20,999999.0,0.0,0.00021,0.00019,-0.00012,0.0,0.066,0.059000000000000004,0.037000000000000005,0.0,3.0,0.00021,0.00019,-0.00012,0.0,0.066,0.059,-0.037,0.0,3.0,Mass,0.047,0.003,-0.003,0.0,0.629,0.03,0.025,0.0,0.005,0.0,-0.0,0.0,8.0,0.2652112846485434,,,0.0,2.0,999999.0,999999.0,999999.0,999999.0,0.0,8.639394764577002,0.9810092019434754,0.9810092019434754,0.0,3.0,1e+20,1e+20,1e+20,999999.0,0.0,1e+20,1e+20,1e+20,999999.0,2.0,2455688.4142,0.0027,-0.0027,0.0,5.0,BJD,1e+20,1e+20,1e+20,999999.0,2.0,1e+20,1e+20,1e+20,999999.0,0.0,1e+20,1e+20,1e+20,999999.0,1.0,0.0108,0.0003,-0.0003,0.0,4.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,90.0,18.0,2015-06-17,14.93,0.02,-0.02,0.0,66.99,0.11,-0.11,0.0,-20.6,0.0,0.0,22.7,0.0,0.0,30.7,0.0,0.0,12.472,999999.0,0.0,1e+20,1e+20,1e+20,0.0,Berger et al. 2018,Jontof-Hutter et al. 2015,0
kepler138c,290.381547,1.7e-05,19.3587698,1.11e-06,19h21m31.57s,43.292973,1.7e-05,+43d17m34.7s,75.107342,2.1e-05,13.172453,1.8e-05,305.665351,3.9e-05,64.22954,2e-05,2.0,14.93,0.02,-0.02,0.0,1.0,66.99,0.11,-0.11,0.0,4.0,-20.6,0.0,0.0,22.7,0.0,0.0,30.7,0.0,0.0,1.0,-36.33,0.8,-0.8,0.0,1.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,10.293,0.022,0.0,9.68,0.018,0.0,9.506,0.011,0.0,9.378,0.023,0.0,9.355,0.019,0.0,9.261,0.03,0.0,9.384,1e+20,-1.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,12.925,1e+20,0.0,Kepler-band,12.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,0.613,0.028,0.0,0.174,0.021,0.0,0.787,0.025,0.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,5.0,M1 V,999999.0,0.0,2.0,3726.0,44.0,40.0,0.0,10.0,4.89,0.06,-0.06,0.0,6.0,-0.28,0.099,-0.099,0.0,4.0,[Fe/H],0.04990114416019675,0.003650706809702117,0.003650706809702117,999999.0,2.0,0.537,0.015,0.015,0.0,11.0,0.56,0.023,0.024,0.0,9.0,9.5,2.2,-2.2,0.0,4.0,1e+20,1e+20,1e+20,999999.0,1.0,1e+20,1e+20,1e+20,999999.0,0.0,1e+20,1e+20,999999.0,0.0,1e+20,1e+20,999999.0,0.0,1e+20,999999.0,999999.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,N/A,N/A,N/A,Kepler-138 c,Kepler-138,c,3.0,1.0,0.0,3.0,Transit,2014.0,Kipping et al. 2014,2014-03,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,Space,Jontof-Hutter et al. 2015,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,http://exoplanet.eu/catalog/kepler-138_c/,N/A,13.78110068,6.03e-06,6.03e-06,0.0,9.0,0.0906,0.00324,0.00324,999999.0,2.0,1e+20,1e+20,1e+20,999999.0,1.0,1e+20,1e+20,1e+20,999999.0,0.0,0.011000000000000001,0.0069,0.0036,0.0,3.0,1e+20,1e+20,1e+20,999999.0,2.0,1e+20,1e+20,1e+20,999999.0,1.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,1e+20,1e+20,1e+20,999999.0,1e+20,1e+20,1e+20,999999.0,0.0,0.0062,0.00602,-0.00352,0.0,5.2,1.2,1.2,0.0,4.0,0.0062,0.00602,-0.00352,0.0,1.97,1.912,-1.12,0.0,4.0,Mass,0.107,0.006,-0.006,0.0,1.4,0.06,0.06,0.0,0.011,0.001,-0.001,0.0,9.0,1.895043731778426,,,0.0,3.0,999999.0,999999.0,999999.0,999999.0,1.0,6.079307457299235,0.6219869008515367,0.6219869008515367,0.0,3.0,1e+20,1e+20,1e+20,999999.0,1.0,1e+20,1e+20,1e+20,999999.0,2.0,2455686.1289,0.0005,-0.0005,0.0,7.0,BJD,1e+20,1e+20,1e+20,999999.0,2.0,1e+20,1e+20,1e+20,999999.0,0.0,1e+20,1e+20,1e+20,999999.0,1.0,0.0247,0.0005,-0.0005,0.0,6.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,104.0,21.0,2015-06-17,14.93,0.02,-0.02,0.0,66.99,0.11,-0.11,0.0,-20.6,0.0,0.0,22.7,0.0,0.0,30.7,0.0,0.0,12.472,999999.0,0.0,1e+20,1e+20,1e+20,0.0,Morton et al. 2016,Almenara et al. 2018,0
kepler138d,290.381547,1.7e-05,19.3587698,1.11e-06,19h21m31.57s,43.292973,1.7e-05,+43d17m34.7s,75.107342,2.1e-05,13.172453,1.8e-05,305.665351,3.9e-05,64.22954,2e-05,2.0,14.93,0.02,-0.02,0.0,1.0,66.99,0.11,-0.11,0.0,4.0,-20.6,0.0,0.0,22.7,0.0,0.0,30.7,0.0,0.0,1.0,-36.33,0.8,-0.8,0.0,1.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,10.293,0.022,0.0,9.68,0.018,0.0,9.506,0.011,0.0,9.378,0.023,0.0,9.355,0.019,0.0,9.261,0.03,0.0,9.384,1e+20,-1.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,12.925,1e+20,0.0,Kepler-band,12.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,0.613,0.028,0.0,0.174,0.021,0.0,0.787,0.025,0.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,5.0,M1 V,999999.0,0.0,2.0,3726.0,44.0,40.0,0.0,10.0,4.89,0.06,-0.06,0.0,6.0,-0.28,0.099,-0.099,0.0,4.0,[Fe/H],0.04990114416019675,0.003650706809702117,0.003650706809702117,999999.0,2.0,0.537,0.015,0.015,0.0,11.0,0.56,0.023,0.024,0.0,9.0,9.5,2.2,-2.2,0.0,4.0,1e+20,1e+20,1e+20,999999.0,1.0,1e+20,1e+20,1e+20,999999.0,0.0,1e+20,1e+20,999999.0,0.0,1e+20,1e+20,999999.0,0.0,1e+20,999999.0,999999.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,N/A,N/A,N/A,Kepler-138 d,Kepler-138,d,3.0,1.0,0.0,3.0,Transit,2014.0,Kipping et al. 2014,2014-03,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,Space,Jontof-Hutter et al. 2015,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,http://exoplanet.eu/catalog/kepler-138_d/,N/A,23.08898875,3.16e-06,3.16e-06,0.0,7.0,0.12780999999999998,0.00456,0.00456,999999.0,2.0,1e+20,1e+20,1e+20,999999.0,1.0,1e+20,1e+20,1e+20,999999.0,0.0,0.027000000000000003,0.005,0.005,0.0,3.0,1e+20,1e+20,1e+20,999999.0,2.0,1e+20,1e+20,1e+20,999999.0,1.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,1e+20,1e+20,1e+20,999999.0,1e+20,1e+20,1e+20,999999.0,0.0,0.00201,0.00212,-0.00122,0.0,1.17,0.3,0.3,0.0,3.0,0.00201,0.00212,-0.00122,0.0,0.64,0.674,-0.387,0.0,3.0,Mass,0.108,0.007,-0.007,0.0,1.3230000000000002,0.040999999999999995,0.045,0.0,0.011,0.001,-0.001,0.0,8.0,0.505250008139383,,,0.0,3.0,999999.0,999999.0,999999.0,999999.0,1.0,3.0547862968683552,0.3121847253019158,0.3121847253019158,0.0,3.0,1e+20,1e+20,1e+20,999999.0,1.0,1e+20,1e+20,1e+20,999999.0,2.0,2455696.6689,0.0013,-0.0013,0.0,6.0,BJD,1e+20,1e+20,1e+20,999999.0,2.0,1e+20,1e+20,1e+20,999999.0,0.0,1e+20,1e+20,1e+20,999999.0,1.0,0.0251,0.0007,-0.0007,0.0,6.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,99.0,19.0,2015-06-17,14.93,0.02,-0.02,0.0,66.99,0.11,-0.11,0.0,-20.6,0.0,0.0,22.7,0.0,0.0,30.7,0.0,0.0,12.472,999999.0,0.0,1e+20,1e+20,1e+20,0.0,Berger et al. 2018,Almenara et al. 2018,0
hats6b,88.146797,1.7e-05,5.87645313,1.11e-06,05h52m35.23s,-19.031656,1.7e-05,-19d01m54.0s,224.113579,2.3e-05,-21.245681,2.1e-05,87.625236,2.2e-05,-42.455672,1.7e-05,1.0,1e+20,1e+20,1e+20,0.0,1.0,148.4,3.3,-3.3,0.0,2.0,-2.5,0.0,0.0,7.3,0.1,0.0,7.8,0.1,0.0,1.0,1e+20,1e+20,1e+20,999999.0,0.0,1e+20,1e+20,999999.0,16.664,0.043,0.0,15.16,0.024,0.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,12.046,0.021,0.0,11.397,0.022,0.0,11.224,0.021,0.0,11.108,0.024,0.0,11.122,0.021,0.0,11.216,0.141,0.0,8.89,1e+20,-1.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,15.16,0.024,0.0,V (Johnson),10.0,1e+20,1e+20,999999.0,1.504,0.049,0.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,0.649,0.03,0.0,0.173,0.03,0.0,0.822,0.03,0.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,4.0,M1 V,999999.0,0.0,1.0,3724.0,18.0,18.0,0.0,2.0,4.68,0.01,-0.01,0.0,1.0,0.2,0.091,-0.091,0.0,1.0,[Fe/H],0.05610207577257678,0.002421826348936604,0.002421826348936604,999999.0,1.0,0.57,0.011000000000000001,0.011000000000000001,0.0,2.0,0.574,0.02,0.027000000000000003,0.0,1.0,4.36,0.15,-0.15,0.0,1.0,8.1,4.3,-4.3,999999.0,1.0,1e+20,1e+20,1e+20,999999.0,0.0,1e+20,1e+20,999999.0,0.0,1e+20,1e+20,999999.0,0.0,1e+20,999999.0,999999.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,N/A,N/A,N/A,HATS-6 b,HATS-6,b,1.0,1.0,0.0,3.0,Transit,2015.0,Hartman et al. 2015,2015-05,HATSouth,0.18 m Takahashi Epsilon Astrograph,Apogee 4K CCD Sensor,Ground,Hartman et al. 2015,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,http://exoplanet.eu/catalog/hats-6_b/,N/A,3.3252725,2.1000000000000002e-06,2.1000000000000002e-06,0.0,1.0,0.03623,0.00042,0.00057,0.0,1.0,88.21,0.084,-0.084,0.0,1.0,1e+20,1e+20,1e+20,999999.0,0.0,0.0,1e+20,1e+20,1.0,1.0,1e+20,1e+20,1e+20,999999.0,0.0,63.0,14.0,-14.0,0.0,1.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,1e+20,1e+20,1e+20,999999.0,1e+20,1e+20,1e+20,999999.0,0.0,0.319,0.07,-0.07,0.0,101.0,22.0,22.0,0.0,1.0,0.319,0.07,-0.07,0.0,101.38777,22.2481,-22.2481,0.0,1.0,Mass,0.998,0.019,-0.019,0.0,11.19,0.21,0.21,0.0,0.103,0.002,-0.002,0.0,1.0,0.07208271137996936,,,0.0,1.0,713.0,5.0,-5.0,0.0,1.0,42.74076216421215,2.0943184379894295,2.0943184379894295,999999.0,0.0,3.23,0.03,-0.03,0.0,1.0,0.08504,0.00045,-0.00045,0.0,1.0,2456643.74058,8.4e-05,-8.4e-05,0.0,1.0,BJD,0.427,0.02,-0.021,0.0,1.0,1e+20,1e+20,1e+20,999999.0,0.0,13.65,0.15,-0.15,0.0,1.0,0.17978,0.00077,-0.00077,0.0,1.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,25.0,6.0,2015-05-14,5.88,0.04,-0.04,0.0,170.14,1.06,-1.06,0.0,-2.5,0.0,0.0,7.3,0.1,0.0,7.8,0.1,0.0,14.36,999999.0,0.0,0.244,0.0064,-0.0064,0.0,Hartman et al. 2015,Hartman et al. 2015,0
kepler26b,284.940997,1.7e-05,18.99606647,1.11e-06,18h59m45.84s,46.56654,1.7e-05,+46d33m59.5s,76.680019,2.1e-05,17.992986,1.7e-05,298.937927,4.3e-05,68.510027,1.9e-05,2.0,2.95,0.03,-0.03,0.0,1.0,338.55,3.09,-3.09,0.0,3.0,9.5,0.1,0.0,-14.0,0.1,0.0,16.9,0.1,0.0,1.0,1e+20,1e+20,1e+20,999999.0,0.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,13.408,0.027,0.0,12.746,0.023,0.0,12.63,0.025,0.0,12.451,0.022,0.0,12.501,0.022,0.0,11.991,0.199,0.0,9.337,0.474,0.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,15.473,1e+20,0.0,Kepler-band,14.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,0.662,0.035,0.0,0.116,0.034,0.0,0.778,0.037,0.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,5.0,M0 V,999999.0,0.0,1.0,3914.0,119.0,-119.0,0.0,11.0,1e+20,1e+20,1e+20,999999.0,6.0,-0.13,0.13,-0.13,0.0,6.0,[Fe/H],0.05480424098263814,0.00793084202000709,0.00793084202000709,999999.0,2.0,0.51,0.02,-0.02,0.0,12.0,0.544,0.025,0.025,0.0,9.0,1e+20,1e+20,1e+20,999999.0,0.0,1e+20,1e+20,1e+20,999999.0,1.0,1.9,0.1,-0.1,0.0,1.0,1e+20,1e+20,999999.0,0.0,1e+20,1e+20,999999.0,0.0,1e+20,999999.0,999999.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,N/A,N/A,N/A,Kepler-26 b,Kepler-26,b,4.0,1.0,0.0,3.0,Transit,2011.0,Steffen et al. 2012,2012-04,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,Space,Jontof-Hutter et al. 2016,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,http://exoplanet.eu/catalog/kepler-26_b/,http://exoplanets.org/detail/Kepler-26_b,12.28,0.0003,-0.0003,0.0,8.0,0.08551,0.0039299999999999995,0.0039299999999999995,999999.0,2.0,1e+20,1e+20,1e+20,999999.0,0.0,1e+20,1e+20,1e+20,999999.0,0.0,0.0,1e+20,1e+20,1.0,0.0,1e+20,1e+20,1e+20,999999.0,0.0,1e+20,1e+20,1e+20,999999.0,0.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,1e+20,1e+20,1e+20,999999.0,1e+20,1e+20,1e+20,999999.0,0.0,0.01611,0.00205,-0.00192,0.0,5.02,0.68,0.64,0.0,3.0,0.01611,0.00205,-0.00192,0.0,5.12,0.65,-0.61,0.0,3.0,Mass,0.248,0.01,-0.01,0.0,3.1910000000000003,0.09699999999999999,-0.09300000000000001,0.0,0.025,0.001,-0.001,0.0,9.0,0.15449815751500304,,,0.0,2.0,999999.0,999999.0,999999.0,999999.0,1.0,7.495150442989717,1.2849480870659418,1.2849480870659418,0.0,5.0,1e+20,1e+20,1e+20,999999.0,1.0,1e+20,1e+20,1e+20,999999.0,3.0,2456471.2497,0.0006,-0.0006,0.0,5.0,BJD,1e+20,1e+20,1e+20,999999.0,1.0,1e+20,1e+20,1e+20,999999.0,0.0,1e+20,1e+20,1e+20,999999.0,1.0,1e+20,1e+20,1e+20,999999.0,3.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,91.0,20.0,2016-04-07,2.95,0.03,-0.03,0.0,338.55,3.09,-3.09,0.0,9.5,0.1,0.0,-14.0,0.1,0.0,16.9,0.1,0.0,15.409,999999.0,0.0,1e+20,1e+20,1e+20,0.0,Berger et al. 2018,Hadden and Lithwick 2016,0
