Planet_Name,ra,st_raerr,st_rah,st_raherr,ra_str,dec,st_decerr,dec_str,st_glon,st_glonerr,st_glat,st_glaterr,st_elon,st_elonerr,st_elat,st_elaterr,st_posn,st_plx,st_plxerr1,st_plxerr2,st_plxlim,st_plxn,st_dist,st_disterr1,st_disterr2,st_distlim,st_distn,st_pmra,st_pmraerr,st_pmralim,st_pmdec,st_pmdecerr,st_pmdeclim,st_pm,st_pmerr,st_pmlim,st_pmn,st_radv,st_radverr1,st_radverr2,st_radvlim,st_radvn,st_uj,st_ujerr,st_ujlim,st_bj,st_bjerr,st_bjlim,st_vj,st_vjerr,st_vjlim,st_rc,st_rcerr,st_rclim,st_ic,st_icerr,st_iclim,st_j,st_jerr,st_jlim,st_h,st_herr,st_hlim,st_k,st_kerr,st_klim,st_wise1,st_wise1err,st_wise1lim,st_wise2,st_wise2err,st_wise2lim,st_wise3,st_wise3err,st_wise3lim,st_wise4,st_wise4err,st_wise4lim,st_irac1,st_irac1err,st_irac1lim,st_irac2,st_irac2err,st_irac2lim,st_irac3,st_irac3err,st_irac3lim,st_irac4,st_irac4err,st_irac4lim,st_mips1,st_mips1err,st_mips1lim,st_mips2,st_mips2err,st_mips2lim,st_mips3,st_mips3err,st_mips3lim,st_iras1,st_iras1err,st_iras1lim,st_iras2,st_iras2err,st_iras2lim,st_iras3,st_iras3err,st_iras3lim,st_iras4,st_iras4err,st_iras4lim,st_optmag,st_optmagerr,st_optmaglim,st_optband,st_photn,st_umbj,st_umbjerr,st_umbjlim,st_bmvj,st_bmvjerr,st_bmvjlim,st_vjmic,st_vjmicerr,st_vjmiclim,st_vjmrc,st_vjmrcerr,st_vjmrclim,st_jmh2,st_jmh2err,st_jmh2lim,st_hmk2,st_hmk2err,st_hmk2lim,st_jmk2,st_jmk2err,st_jmk2lim,st_bmy,st_bmyerr,st_bmylim,st_m1,st_m1err,st_m1lim,st_c1,st_c1err,st_c1lim,st_colorn,st_spstr,st_ssperr,st_splim,st_spn,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_teffn,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_loggn,st_metfe,st_metfeerr1,st_metfeerr2,st_metfelim,st_metfen,st_metratio,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_lumn,st_rad,st_raderr1,st_raderr2,st_radlim,st_radn,st_mass,st_masserr1,st_masserr2,st_masslim,st_massn,st_dens,st_denserr1,st_denserr2,st_denslim,st_densn,st_age,st_ageerr1,st_ageerr2,st_agelim,st_agen,st_vsini,st_vsinierr1,st_vsinierr2,st_vsinilim,st_vsinin,st_acts,st_actserr,st_actslim,st_actsn,st_actr,st_actrerr,st_actrlim,st_actrn,st_actlx,st_actlxerr,st_actlxlim,st_actlxn,st_nts,st_nplc,st_nglc,st_nrvc,st_naxa,st_nimg,st_nspec,hd_name,hip_name,swasp_id,pl_name,pl_hostname,pl_letter,pl_pnum,pl_snum,pl_mnum,pl_status,pl_discmethod,pl_disc,pl_disc_refname,pl_publ_date,pl_facility,pl_telescope,pl_instrument,pl_locale,pl_def_refname,pl_rvflag,pl_imgflag,pl_astflag,pl_tranflag,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,pl_cbflag,pl_omflag,pl_pelink,pl_edelink,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbpern,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbsmaxn,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_orbincln,pl_orbtper,pl_orbtpererr1,pl_orbtpererr2,pl_orbtperlim,pl_orbtpern,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbeccenn,pl_orblper,pl_orblpererr1,pl_orblpererr2,pl_orblperlim,pl_orblpern,pl_rvamp,pl_rvamperr1,pl_rvamperr2,pl_rvamplim,pl_rvampn,pl_conrat,pl_conraterr1,pl_conraterr2,pl_conratlim,pl_conratband,pl_conratn,pl_msinij,pl_msinijerr1,pl_msinijerr2,pl_msinijlim,pl_msinie,pl_msinieerr1,pl_msinieerr2,pl_msinielim,pl_msinin,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_massn,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassn,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_rads,pl_radserr1,pl_radserr2,pl_radslim,pl_radn,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_densn,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_eqtn,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_insoln,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandepn,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_trandurn,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_tranmidn,pl_tsystemref,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,pl_impparn,pl_occdep,pl_occdeperr1,pl_occdeperr2,pl_occdeplim,pl_occdepn,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,pl_ratdorn,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,pl_ratrorn,pl_mrtranmid,pl_mrtranmiderr1,pl_mrtranmiderr2,pl_mrtranmidlim,pl_mrtmrefid,pl_mrtmreflink,pl_mrtsystemref,pl_st_npar,pl_st_nref,rowupdate,gaia_plx,gaia_plxerr1,gaia_plxerr2,gaia_plxlim,gaia_dist,gaia_disterr1,gaia_disterr2,gaia_distlim,gaia_pmra,gaia_pmraerr,gaia_pmralim,gaia_pmdec,gaia_pmdecerr,gaia_pmdeclim,gaia_pm,gaia_pmerr,gaia_pmlim,gaia_gmag,gaia_gmagerr,gaia_gmaglim,pl_angsep,pl_angseperr1,pl_angseperr2,pl_controvflag
kepler177b,286.047132,1.7e-05,19.0698088,1.11e-06,19h04m11.31s,45.053207,1.7e-05,+45d03m11.5s,75.496845,2.1e-05,16.724408,1.7e-05,299.772129,4.1e-05,66.841426,1.9e-05,2,0.67,0.02,-0.02,0,1,1497.42,44.23,-44.23,0,3,4.1,0.0,0,-1.0,0.0,0,4.2,0.0,0,1,1e+20,1e+20,1e+20,999999,0,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,13.858,0.025,0,13.57,0.033,0,13.421,0.04,0,13.455,0.024,0,13.499,0.028,0,12.523,1e+20,-1,9.47,1e+20,-1,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,15.0,1e+20,0,Kepler-band,14,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,0.288,0.041,0,0.149,0.052,0,0.437,0.047,0,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,5,1e+20,999999,999999,0,5942.0,1e+20,1e+20,0,5,4.42,1e+20,1e+20,0,4,1e+20,1e+20,1e+20,999999,2,N/A,1e+20,1e+20,1e+20,999999,1,1.05,1e+20,1e+20,0,6,1e+20,1e+20,1e+20,999999,3,1e+20,1e+20,1e+20,999999,0,1e+20,1e+20,1e+20,999999,1,1e+20,1e+20,1e+20,999999,0,1e+20,1e+20,999999,0,1e+20,1e+20,999999,0,1e+20,999999,999999,0,0,0,0,0,0,3,0,N/A,N/A,N/A,Kepler-177 b,Kepler-177,b,2,1,0,3,Transit,2013,Xie 2014,2014-02,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,Space,Xie 2014,0,0,0,1,1,1,0,1,0,0,http://exoplanet.eu/catalog/kepler-177_b/,N/A,36.855,nan,1e+20,0,4,1e+20,1e+20,1e+20,999999,0,1e+20,1e+20,1e+20,999999,0,1e+20,1e+20,1e+20,999999,0,1e+20,1e+20,1e+20,999999,0,1e+20,1e+20,1e+20,999999,0,1e+20,1e+20,1e+20,999999,0,999999,999999,999999,999999,999999,999999,1e+20,1e+20,1e+20,999999,1e+20,1e+20,1e+20,999999,0,0.006,0.002,-0.001,0,2.0,0.5,-0.3,0,2,0.006,0.002,-0.001,0,2.0,0.5,-0.3,0,2,Mass,0.259,0.136,-0.027,0,2.9,1.52,-0.3,0,0.027,0.014,-0.003,0,4,1e+20,1e+20,1e+20,999999,1,999999,999999,999999,999999,0,1e+20,1e+20,1e+20,999999,1,1e+20,1e+20,1e+20,999999,1,1e+20,1e+20,1e+20,999999,2,1e+20,1e+20,1e+20,999999,2,N/A,1e+20,1e+20,1e+20,999999,0,1e+20,1e+20,1e+20,999999,0,1e+20,1e+20,1e+20,999999,0,1e+20,1e+20,1e+20,999999,1,999999,999999,999999,999999,999999,999999,999999,40,13,2014-05-14,0.67,0.02,-0.02,0,1497.42,44.23,-44.23,0,4.1,0.0,0,-1.0,0.0,0,4.2,0.0,0,14.941,999999,0,1e+20,1e+20,1e+20,0
kepler177c,286.047132,1.7e-05,19.0698088,1.11e-06,19h04m11.31s,45.053207,1.7e-05,+45d03m11.5s,75.496845,2.1e-05,16.724408,1.7e-05,299.772129,4.1e-05,66.841426,1.9e-05,2,0.67,0.02,-0.02,0,1,1497.42,44.23,-44.23,0,3,4.1,0.0,0,-1.0,0.0,0,4.2,0.0,0,1,1e+20,1e+20,1e+20,999999,0,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,13.858,0.025,0,13.57,0.033,0,13.421,0.04,0,13.455,0.024,0,13.499,0.028,0,12.523,1e+20,-1,9.47,1e+20,-1,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,15.0,1e+20,0,Kepler-band,14,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,0.288,0.041,0,0.149,0.052,0,0.437,0.047,0,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,5,1e+20,999999,999999,0,5942.0,1e+20,1e+20,0,5,4.42,1e+20,1e+20,0,4,1e+20,1e+20,1e+20,999999,2,N/A,1e+20,1e+20,1e+20,999999,1,1.05,1e+20,1e+20,0,6,1e+20,1e+20,1e+20,999999,3,1e+20,1e+20,1e+20,999999,0,1e+20,1e+20,1e+20,999999,1,1e+20,1e+20,1e+20,999999,0,1e+20,1e+20,999999,0,1e+20,1e+20,999999,0,1e+20,999999,999999,0,0,0,0,0,0,3,0,N/A,N/A,N/A,Kepler-177 c,Kepler-177,c,2,1,0,3,Transit,2013,Xie 2014,2014-02,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,Space,Xie 2014,0,0,0,1,1,1,0,1,0,0,http://exoplanet.eu/catalog/kepler-177_c/,N/A,49.412,nan,1e+20,0,4,1e+20,1e+20,1e+20,999999,0,1e+20,1e+20,1e+20,999999,0,1e+20,1e+20,1e+20,999999,0,1e+20,1e+20,1e+20,999999,0,1e+20,1e+20,1e+20,999999,0,1e+20,1e+20,1e+20,999999,0,999999,999999,999999,999999,999999,999999,1e+20,1e+20,1e+20,999999,1e+20,1e+20,1e+20,999999,0,0.024,0.011,-0.01,0,7.5,3.5,-3.1,0,2,0.024,0.011,-0.01,0,7.5,3.5,-3.1,0,2,Mass,0.633,0.331,-0.064,0,7.1,3.71,-0.72,0,0.065,0.034,-0.007,0,4,1e+20,1e+20,1e+20,999999,1,999999,999999,999999,999999,0,1e+20,1e+20,1e+20,999999,1,1e+20,1e+20,1e+20,999999,1,1e+20,1e+20,1e+20,999999,2,1e+20,1e+20,1e+20,999999,2,N/A,1e+20,1e+20,1e+20,999999,0,1e+20,1e+20,1e+20,999999,0,1e+20,1e+20,1e+20,999999,0,1e+20,1e+20,1e+20,999999,1,999999,999999,999999,999999,999999,999999,999999,40,13,2014-05-14,0.67,0.02,-0.02,0,1497.42,44.23,-44.23,0,4.1,0.0,0,-1.0,0.0,0,4.2,0.0,0,14.941,999999,0,1e+20,1e+20,1e+20,0
hatp1b,344.445104,1e+20,22.96300694,1e+20,22h57m46.83s,38.674953,1e+20,+38d40m29.8s,99.791512,1e+20,-19.036217,1e+20,4.295522,1e+20,41.042024,1e+20,2,6.26,0.04,-0.04,0,1,159.71,0.97,-0.97,0,2,32.4,0.0,0,-41.8,0.0,0,52.8,0.0,0,1,-2.98,0.65,-0.65,0,1,1e+20,1e+20,999999,10.9,1e+20,0,10.34,1e+20,0,10.02,1e+20,0,9.7,1e+20,0,9.156,0.023,0,8.923,0.028,0,8.858,0.016,0,8.732,0.023,0,8.751,0.019,0,8.624,0.024,0,8.37,0.226,0,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,10.34,1e+20,0,V (Johnson),15,1e+20,1e+20,999999,0.56,1e+20,0,0.64,1e+20,0,0.32,1e+20,0,0.233,0.036,0,0.065,0.032,0,0.298,0.028,0,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,7,G0 V,999999,0,3,5980.0,49.0,-49.0,0,10,4.36,0.01,-0.01,0,7,0.13,0.008,-0.008,0,8,[Fe/H],1e+20,1e+20,1e+20,999999,4,1.17,0.03,-0.03,0,9,1.15,0.05,-0.05,0,8,0.908,0.019,-0.022,0,4,1e+20,1e+20,1e+20,999999,5,3.75,0.58,-0.58,0,2,1e+20,1e+20,999999,0,1e+20,1e+20,999999,0,1e+20,999999,999999,0,23,9,0,7,7,3,0,N/A,N/A,N/A,HAT-P-1 b,HAT-P-1,b,1,1,0,3,Transit,2006,Bakos et al. 2007,2007-02,HATNet,Canon 200mm f/1.8L,2K CCD Sensor,Ground,Nikolov et al. 2014,1,0,0,1,0,0,0,0,0,0,http://exoplanet.eu/catalog/hat-p-1_b/,http://exoplanets.org/detail/HAT-P-1_b,4.46529976,5.5e-07,-5.5e-07,0,10,0.05561,0.00082,-0.00083,0,7,85.634,0.056,-0.056,0,8,1e+20,1e+20,1e+20,999999,1,1e+20,1e+20,1e+20,999999,5,1e+20,1e+20,1e+20,999999,2,58.9,1.2,-1.2,0,7,999999,999999,999999,999999,999999,999999,0.524,0.019,-0.019,0,166.54292,6.03877,-6.03877,0,3,0.525,0.019,-0.019,0,166.86075,6.03877,-6.03877,0,8,0.525,0.019,-0.019,0,166.86075,6.03877,-6.03877,0,11,Mass,1.319,0.019,-0.019,0,14.785,0.213,-0.213,0,0.135,0.002,-0.002,0,8,0.282,0.01,-0.009,0,6,1322,14,-15,0,6,1e+20,1e+20,1e+20,999999,0,1e+20,1e+20,1e+20,999999,0,0.11875,0.00049,-0.00053,0,2,2453979.93202,0.00024,-0.00024,0,6,BJD-TDB,0.7501,0.0064,-0.0069,0,3,1e+20,1e+20,1e+20,999999,0,9.853,0.071,-0.071,0,5,0.11802,0.00018,-0.00018,0,5,999999,999999,999999,999999,999999,999999,999999,147,28,2015-09-10,6.26,0.04,-0.04,0,159.71,0.97,-0.97,0,32.4,0.0,0,-41.8,0.0,0,52.8,0.0,0,10.179,999999,0,0.348,0.0056,-0.0056,0
hatp3b,206.094121,2.5e-05,13.73960807,1.67e-06,13h44m22.59s,48.028667,1.7e-05,+48d01m43.2s,100.166711,5.8e-05,66.692505,2.3e-05,177.534477,3.9e-05,53.047664,2.3e-05,2,7.4,0.03,-0.03,0,1,135.08,0.48,-0.48,0,3,-19.7,0.0,0,-24.0,0.0,0,31.1,0.0,0,1,-23.43,0.42,-0.42,0,2,1e+20,1e+20,999999,12.526,0.2,0,11.577,0.034,0,1e+20,1e+20,999999,10.504,0.065,0,9.936,0.022,0,9.542,0.028,0,9.448,0.025,0,9.377,0.021,0,9.451,0.021,0,9.389,0.035,0,9.038,1e+20,-1,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,11.577,0.034,0,V (Johnson),16,1e+20,1e+20,999999,0.671,0.25,0,1.073,0.073,0,1e+20,1e+20,999999,0.394,0.036,0,0.094,0.038,0,0.488,0.033,0,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,7,K,999999,0,3,5185.0,80.0,-80.0,0,10,4.56,0.03,-0.03,0,7,0.27,1e+20,1e+20,0,9,[Fe/H],1e+20,1e+20,1e+20,0,5,0.87,0.06,-0.06,0,10,1.06,0.28,-0.28,0,8,2.28,0.34,-0.34,0,5,1e+20,1e+20,1e+20,0,7,0.5,0.5,-0.5,0,4,1e+20,1e+20,999999,0,1e+20,1e+20,999999,0,1e+20,999999,999999,0,27,3,0,3,21,3,0,N/A,N/A,N/A,HAT-P-3 b,HAT-P-3,b,1,1,0,3,Transit,2007,Torres et al. 2007,2007-09,HATNet,Canon 200mm f/1.8L,2K CCD Sensor,Ground,Stassun et al. 2017,1,0,0,1,0,0,0,0,0,0,http://exoplanet.eu/catalog/hat-p-3_b/,http://exoplanets.org/detail/HAT-P-3_b,2.8997,5.4e-05,-5.4e-05,0,10,1e+20,1e+20,1e+20,0,7,87.24,0.69,-0.69,0,9,1e+20,1e+20,1e+20,0,1,0.0,1e+20,1e+20,0,5,1e+20,1e+20,1e+20,0,1,89.1,2.0,-2.0,0,8,999999,999999,999999,999999,999999,999999,1e+20,1e+20,1e+20,0,1e+20,1e+20,1e+20,0,1,0.65,0.11,-0.11,0,206.5895,34.9613,-34.9613,0,8,0.65,0.11,-0.11,0,206.5895,34.9613,-34.9613,0,9,Mass,0.94,0.07,-0.07,0,10.536,0.785,-0.785,0,0.097,0.007,-0.007,0,8,1e+20,1e+20,1e+20,0,7,999999,999999,999999,0,3,1e+20,1e+20,1e+20,0,0,1.2,0.052,-0.052,0,1,1e+20,1e+20,1e+20,0,3,1e+20,1e+20,1e+20,0,6,N/A,1e+20,1e+20,1e+20,0,5,1e+20,1e+20,1e+20,0,0,10.05,0.5,-0.5,0,5,1e+20,1e+20,1e+20,0,5,999999,999999,999999,999999,999999,999999,999999,154,24,2018-05-24,7.4,0.03,-0.03,0,135.08,0.48,-0.48,0,-19.7,0.0,0,-24.0,0.0,0,31.1,0.0,0,11.28,999999,0,1e+20,1e+20,1e+20,0
hatp4b,229.991354,1.9e-05,15.33275693,1.3e-06,15h19m57.92s,36.229664,1.9e-05,+36d13m46.8s,58.479859,3.9e-05,57.336264,1.7e-05,212.60911,3.6e-05,52.001038,2.4e-05,2,3.19,0.24,-0.24,0,2,314.0,24.0,-24.0,0,3,-21.7,0.0,0,-24.3,0.1,0,32.5,0.0,0,1,-1.58,0.24,-0.24,0,2,1e+20,1e+20,999999,11.831,0.094,0,11.118,0.072,0,1e+20,1e+20,999999,1e+20,1e+20,999999,10.1,0.022,0,9.837,0.02,0,9.77,0.02,0,9.729,0.023,0,9.768,0.019,0,9.724,0.036,0,9.165,0.359,0,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,11.118,0.072,0,V (Johnson),13,1e+20,1e+20,999999,0.713,0.119,0,1e+20,1e+20,999999,1e+20,1e+20,999999,0.263,0.03,0,0.067,0.028,0,0.33,0.03,0,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,6,G1 V,999999,0,2,5860.0,80.0,1e+20,0,7,1e+20,1e+20,1e+20,999999,3,1e+20,1e+20,1e+20,999999,6,N/A,0.431,0.062,1e+20,0,4,1e+20,1e+20,1e+20,999999,8,1e+20,1e+20,1e+20,999999,8,1e+20,1e+20,1e+20,999999,2,1e+20,1e+20,1e+20,999999,4,5.5,0.5,1e+20,0,3,1e+20,1e+20,999999,0,1e+20,1e+20,999999,0,1e+20,999999,999999,0,11,4,0,1,6,3,0,N/A,N/A,N/A,HAT-P-4 b,HAT-P-4,b,1,1,0,3,Transit,2007,Kovacs et al. 2007,2007-11,HATNet,Canon 200mm f/1.8L,2K CCD Sensor,Ground,Torres et al. 2008,1,0,0,1,0,0,0,0,0,0,http://exoplanet.eu/catalog/hat-p-4_b/,http://exoplanets.org/detail/HAT-P-4_b,3.056536,nan,1e+20,0,7,0.04438,0.00081,-0.0015,0,5,89.91,0.09,-2.2,0,6,1e+20,1e+20,1e+20,999999,1,0.0,1e+20,1e+20,0,7,1e+20,1e+20,1e+20,999999,2,81.1,1.9,-1.9,0,7,999999,999999,999999,999999,999999,999999,1e+20,1e+20,1e+20,999999,1e+20,1e+20,1e+20,999999,1,0.671,0.033,-0.044,0,213.255,10.488,-13.984,0,7,0.671,0.033,-0.044,0,213.255,10.488,-13.984,0,8,Mass,1.274,0.049,-0.06,0,14.28,0.549,-0.673,0,0.131,0.005,-0.006,0,6,0.403,0.065,-0.049,0,4,1686,30,-26,0,2,1e+20,1e+20,1e+20,999999,0,0.7798,1e+20,1e+20,0,1,1e+20,1e+20,1e+20,999999,3,1e+20,1e+20,1e+20,999999,4,N/A,0.01,0.23,-0.01,0,3,1e+20,1e+20,1e+20,999999,0,6.04,0.03,-0.18,0,5,0.082,0.00044,-0.00044,0,4,999999,999999,999999,999999,999999,999999,999999,117,22,2014-05-14,3.09,0.03,-0.03,0,323.42,2.86,-2.86,0,-21.7,0.0,0,-24.3,0.1,0,32.5,0.0,0,11.063,999999,0,0.141,0.0114,-0.0114,0
hatp5b,274.405476,1.9e-05,18.2936984,1.3e-06,18h17m37.31s,36.62141,1.9e-05,+36d37m17.1s,63.936601,2.5e-05,22.149233,2.1e-05,277.072495,3.3e-05,59.952589,2e-05,1,3.27,0.02,-0.02,0,2,306.01,1.82,-1.82,0,3,11.9,0.0,0,6.0,0.0,0,13.3,0.0,0,1,7.61,0.01,-0.01,0,2,1e+20,1e+20,999999,1e+20,1e+20,999999,12.0,1e+20,0,1e+20,1e+20,999999,1e+20,1e+20,999999,10.844,0.021,0,10.522,0.021,0,10.481,0.018,0,10.432,0.023,0,10.468,0.021,0,10.423,0.06,0,9.131,0.473,0,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,12.0,1e+20,0,V (Johnson),9,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,0.322,0.03,0,0.041,0.028,0,0.363,0.028,0,1e+20,1e+20,999999,1e+20,1e+20,999999,1e+20,1e+20,999999,3,G,999999,0,1,5960.0,100.0,-100.0,0,5,4.37,0.03,-0.03,0,2,0.24,1e+20,1e+20,0,3,[Fe/H],1e+20,1e+20,1e+20,0,3,1.12,0.09,-0.09,0,5,1.04,0.29,-0.29,0,4,1.04,0.14,-0.14,0,1,1e+20,1e+20,1e+20,0,2,2.6,1.5,1e+20,0,2,1e+20,1e+20,999999,0,1e+20,1e+20,999999,0,1e+20,999999,999999,0,17,1,0,1,15,3,0,N/A,N/A,N/A,HAT-P-5 b,HAT-P-5,b,1,1,0,3,Transit,2007,Bakos et al. 2007,2007-12,HATNet,Canon 200mm f/1.8L,2K CCD Sensor,Ground,Stassun et al. 2017,1,0,0,1,0,0,0,0,0,0,http://exoplanet.eu/catalog/hat-p-5_b/,http://exoplanets.org/detail/HAT-P-5_b,2.78849,2.5e-05,-2.5e-05,0,4,1e+20,1e+20,1e+20,0,3,86.75,0.44,-0.44,0,4,1e+20,1e+20,1e+20,0,0,0.0,1e+20,1e+20,0,3,1e+20,1e+20,1e+20,0,0,138.0,14.0,-14.0,0,4,999999,999999,999999,999999,999999,999999,1e+20,1e+20,1e+20,0,1e+20,1e+20,1e+20,0,0,0.98,0.2,-0.2,0,311.4734,63.566,-63.566,0,4,0.98,0.2,-0.2,0,311.4734,63.566,-63.566,0,4,Mass,1.21,0.1,-0.1,0,13.563,1.121,-1.121,0,0.124,0.01,-0.01,0,4,1e+20,1e+20,1e+20,0,3,999999,999999,999999,0,1,1e+20,1e+20,1e+20,0,0,1.2,0.013,-0.013,0,2,1e+20,1e+20,1e+20,0,1,1e+20,1e+20,1e+20,0,2,N/A,1e+20,1e+20,1e+20,0,2,1e+20,1e+20,1e+20,0,0,7.53,0.34,-0.34,0,3,1e+20,1e+20,1e+20,0,2,999999,999999,999999,999999,999999,999999,999999,67,13,2018-05-24,3.27,0.02,-0.02,0,306.01,1.82,-1.82,0,11.9,0.0,0,6.0,0.0,0,13.3,0.0,0,11.822,999999,0,1e+20,1e+20,1e+20,0
