,Planet_Name,ra,st_raerr,st_rah,st_raherr,ra_str,dec,st_decerr,dec_str,st_glon,st_glonerr,st_glat,st_glaterr,st_elon,st_elonerr,st_elat,st_elaterr,st_posn,st_plx,st_plxerr1,st_plxerr2,st_plxlim,st_plxn,st_dist,st_disterr1,st_disterr2,st_distlim,st_distn,st_pmra,st_pmraerr,st_pmralim,st_pmdec,st_pmdecerr,st_pmdeclim,st_pm,st_pmerr,st_pmlim,st_pmn,st_radv,st_radverr1,st_radverr2,st_radvlim,st_radvn,st_uj,st_ujerr,st_ujlim,st_bj,st_bjerr,st_bjlim,st_vj,st_vjerr,st_vjlim,st_rc,st_rcerr,st_rclim,st_ic,st_icerr,st_iclim,st_j,st_jerr,st_jlim,st_h,st_herr,st_hlim,st_k,st_kerr,st_klim,st_wise1,st_wise1err,st_wise1lim,st_wise2,st_wise2err,st_wise2lim,st_wise3,st_wise3err,st_wise3lim,st_wise4,st_wise4err,st_wise4lim,st_irac1,st_irac1err,st_irac1lim,st_irac2,st_irac2err,st_irac2lim,st_irac3,st_irac3err,st_irac3lim,st_irac4,st_irac4err,st_irac4lim,st_mips1,st_mips1err,st_mips1lim,st_mips2,st_mips2err,st_mips2lim,st_mips3,st_mips3err,st_mips3lim,st_iras1,st_iras1err,st_iras1lim,st_iras2,st_iras2err,st_iras2lim,st_iras3,st_iras3err,st_iras3lim,st_iras4,st_iras4err,st_iras4lim,st_optmag,st_optmagerr,st_optmaglim,st_optband,st_photn,st_umbj,st_umbjerr,st_umbjlim,st_bmvj,st_bmvjerr,st_bmvjlim,st_vjmic,st_vjmicerr,st_vjmiclim,st_vjmrc,st_vjmrcerr,st_vjmrclim,st_jmh2,st_jmh2err,st_jmh2lim,st_hmk2,st_hmk2err,st_hmk2lim,st_jmk2,st_jmk2err,st_jmk2lim,st_bmy,st_bmyerr,st_bmylim,st_m1,st_m1err,st_m1lim,st_c1,st_c1err,st_c1lim,st_colorn,st_spstr,st_ssperr,st_splim,st_spn,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_teffn,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_loggn,st_metfe,st_metfeerr1,st_metfeerr2,st_metfelim,st_metfen,st_metratio,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_lumn,st_rad,st_raderr1,st_raderr2,st_radlim,st_radn,st_mass,st_masserr1,st_masserr2,st_masslim,st_massn,st_dens,st_denserr1,st_denserr2,st_denslim,st_densn,st_age,st_ageerr1,st_ageerr2,st_agelim,st_agen,st_vsini,st_vsinierr1,st_vsinierr2,st_vsinilim,st_vsinin,st_acts,st_actserr,st_actslim,st_actsn,st_actr,st_actrerr,st_actrlim,st_actrn,st_actlx,st_actlxerr,st_actlxlim,st_actlxn,st_nts,st_nplc,st_nglc,st_nrvc,st_naxa,st_nimg,st_nspec,hd_name,hip_name,swasp_id,pl_name,pl_hostname,pl_letter,pl_pnum,pl_snum,pl_mnum,pl_status,pl_discmethod,pl_disc,pl_disc_refname,pl_publ_date,pl_facility,pl_telescope,pl_instrument,pl_locale,pl_def_refname,pl_rvflag,pl_imgflag,pl_astflag,pl_tranflag,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,pl_cbflag,pl_omflag,pl_pelink,pl_edelink,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbpern,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbsmaxn,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_orbincln,pl_orbtper,pl_orbtpererr1,pl_orbtpererr2,pl_orbtperlim,pl_orbtpern,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbeccenn,pl_orblper,pl_orblpererr1,pl_orblpererr2,pl_orblperlim,pl_orblpern,pl_rvamp,pl_rvamperr1,pl_rvamperr2,pl_rvamplim,pl_rvampn,pl_conrat,pl_conraterr1,pl_conraterr2,pl_conratlim,pl_conratband,pl_conratn,pl_msinij,pl_msinijerr1,pl_msinijerr2,pl_msinijlim,pl_msinie,pl_msinieerr1,pl_msinieerr2,pl_msinielim,pl_msinin,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_massn,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassn,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_rads,pl_radserr1,pl_radserr2,pl_radslim,pl_radn,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_densn,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_eqtn,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_insoln,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandepn,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_trandurn,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_tranmidn,pl_tsystemref,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,pl_impparn,pl_occdep,pl_occdeperr1,pl_occdeperr2,pl_occdeplim,pl_occdepn,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,pl_ratdorn,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,pl_ratrorn,pl_mrtranmid,pl_mrtranmiderr1,pl_mrtranmiderr2,pl_mrtranmidlim,pl_mrtmrefid,pl_mrtmreflink,pl_mrtsystemref,pl_st_npar,pl_st_nref,rowupdate,gaia_plx,gaia_plxerr1,gaia_plxerr2,gaia_plxlim,gaia_dist,gaia_disterr1,gaia_disterr2,gaia_distlim,gaia_pmra,gaia_pmraerr,gaia_pmralim,gaia_pmdec,gaia_pmdecerr,gaia_pmdeclim,gaia_pm,gaia_pmerr,gaia_pmlim,gaia_gmag,gaia_gmagerr,gaia_gmaglim,pl_angsep,pl_angseperr1,pl_angseperr2,pl_controvflag,pl_rad_ref,pl_mass_ref,tess_flag,unrefereed,tsm,tsmerr1,tsmerr2
0,kepler131b,288.530825,1.9e-05,19.23538834,1.3e-06,19h14m07.40s,40.942304,1.7e-05,+40d56m32.3s,72.323473,2.2e-05,13.436762,2e-05,301.197156,4e-05,62.389074,2e-05,2.0,4.34,0.03,-0.03,0.0,1.0,230.19,1.43,-1.43,0.0,3.0,3.5,1e+20,0.0,12.1,1e+20,0.0,12.6,1e+20,0.0,2.0,-22.62,0.77,-0.77,0.0,1.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,10.418,0.022,0.0,10.127,0.022,0.0,10.079,0.017,0.0,10.024,0.023,0.0,10.075,0.02,0.0,10.082,0.045,0.0,9.273,1e+20,-1.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,11.525,1e+20,0.0,Kepler-band,14.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,0.291,0.031,0.0,0.048,0.028,0.0,0.339,0.028,0.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,5.0,N/A,999999.0,999999.0,0.0,5685.0,74.0,-74.0,0.0,6.0,4.42,0.08,-0.08,0.0,4.0,0.12,0.07,-0.07,0.0,3.0,[Fe/H],0.9949170084418134,0.20001245099143827,0.20001245099143827,999999.0,1.0,1.03,0.1,-0.1,0.0,6.0,1.02,0.06,-0.06,0.0,2.0,1.44,0.21,-0.21,0.0,1.0,3.66,1e+20,1e+20,999999.0,2.0,0.4,1e+20,1e+20,0.0,1.0,1e+20,1e+20,999999.0,0.0,1e+20,1e+20,999999.0,0.0,1e+20,999999.0,999999.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,N/A,N/A,N/A,Kepler-131 b,Kepler-131,b,2.0,1.0,0.0,3.0,Transit,2014.0,Marcy et al. 2014,2014-02,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,Space,Marcy et al. 2014,1.0,0.0,0.0,1.0,0.0,1,0.0,1.0,0.0,0.0,http://exoplanet.eu/catalog/kepler-131_b/,N/A,16.092,0.0,0.0,0.0,4.0,1e+20,1e+20,1e+20,999999.0,0.0,1e+20,1e+20,1e+20,999999.0,0.0,1e+20,1e+20,1e+20,999999.0,0.0,1e+20,1e+20,1e+20,999999.0,0.0,1e+20,1e+20,1e+20,999999.0,0.0,3.95,0.8,-0.8,0.0,1.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,1e+20,1e+20,1e+20,999999.0,1e+20,1e+20,1e+20,999999.0,0.0,0.051,0.011,-0.011,0.0,16.13,3.5,-3.5,0.0,1.0,0.051,0.011,-0.011,0.0,16.13,3.5,-3.5,0.0,1.0,Mass,0.215,0.018,-0.018,0.0,2.41,0.2,-0.2,0.0,0.022,0.002,-0.002,0.0,3.0,6.35404083337328,2.098428634709924,2.098428634709924,0.0,1.0,2.7821617736486392e-08,1.3980907555924298e-08,1.3980907555924298e-08,999999.0,0.0,9.949170084418133e-41,1.9998610940009885e-40,1.9998610940009885e-40,999999.0,1.0,1e+20,1e+20,1e+20,999999.0,1.0,1e+20,1e+20,1e+20,999999.0,2.0,2455003.59795,1e+20,1e+20,0.0,4.0,BJD,0.79,0.02,-0.02,0.0,1.0,1e+20,1e+20,1e+20,999999.0,0.0,1e+20,1e+20,1e+20,999999.0,0.0,0.02126,1e+20,1e+20,0.0,2.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,46.0,13.0,2014-05-14,4.34,0.03,-0.03,0.0,230.19,1.43,-1.43,0.0,6.4,0.0,0.0,14.0,0.1,0.0,15.4,0.0,0.0,11.49,999999.0,0.0,1e+20,1e+20,1e+20,0.0,0,0,0.0,0,2.3653490360607467e-10,1.4049629944090985e-10,1.4049629944090985e-10
1,kepler131c,288.530825,1.9e-05,19.23538834,1.3e-06,19h14m07.40s,40.942304,1.7e-05,+40d56m32.3s,72.323473,2.2e-05,13.436762,2e-05,301.197156,4e-05,62.389074,2e-05,2.0,4.34,0.03,-0.03,0.0,1.0,230.19,1.43,-1.43,0.0,3.0,3.5,1e+20,0.0,12.1,1e+20,0.0,12.6,1e+20,0.0,2.0,-22.62,0.77,-0.77,0.0,1.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,10.418,0.022,0.0,10.127,0.022,0.0,10.079,0.017,0.0,10.024,0.023,0.0,10.075,0.02,0.0,10.082,0.045,0.0,9.273,1e+20,-1.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,11.525,1e+20,0.0,Kepler-band,14.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,0.291,0.031,0.0,0.048,0.028,0.0,0.339,0.028,0.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,5.0,N/A,999999.0,999999.0,0.0,5685.0,74.0,-74.0,0.0,6.0,4.42,0.08,-0.08,0.0,4.0,0.12,0.07,-0.07,0.0,3.0,[Fe/H],0.9949170084418134,0.20001245099143827,0.20001245099143827,999999.0,1.0,1.03,0.1,-0.1,0.0,6.0,1.02,0.06,-0.06,0.0,2.0,1.44,0.21,-0.21,0.0,1.0,3.66,1e+20,1e+20,999999.0,2.0,0.4,1e+20,1e+20,0.0,1.0,1e+20,1e+20,999999.0,0.0,1e+20,1e+20,999999.0,0.0,1e+20,999999.0,999999.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,N/A,N/A,N/A,Kepler-131 c,Kepler-131,c,2.0,1.0,0.0,3.0,Transit,2014.0,Marcy et al. 2014,2014-02,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,Space,Marcy et al. 2014,1.0,0.0,0.0,1.0,0.0,1,0.0,1.0,0.0,0.0,http://exoplanet.eu/catalog/kepler-131_c/,N/A,25.5169,0.0,0.0,0.0,4.0,1e+20,1e+20,1e+20,999999.0,0.0,1e+20,1e+20,1e+20,999999.0,0.0,1e+20,1e+20,1e+20,999999.0,0.0,1e+20,1e+20,1e+20,999999.0,0.0,1e+20,1e+20,1e+20,999999.0,0.0,3.58,0.9,-0.9,0.0,1.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,1e+20,1e+20,1e+20,999999.0,1e+20,1e+20,1e+20,999999.0,0.0,0.026,0.019,-0.019,0.0,8.25,5.9,-5.9,0.0,1.0,0.026,0.019,-0.019,0.0,8.25,5.9,-5.9,0.0,1.0,Mass,0.075,0.006,-0.006,0.0,0.84,0.07,-0.07,0.0,0.008,0.001,-0.001,0.0,3.0,76.75078960155493,58.14558416919269,58.14558416919269,0.0,1.0,2.7821617736486392e-08,1.3980907555924298e-08,1.3980907555924298e-08,999999.0,0.0,9.949170084418133e-41,1.9998610940009885e-40,1.9998610940009885e-40,999999.0,1.0,1e+20,1e+20,1e+20,999999.0,1.0,1e+20,1e+20,1e+20,999999.0,2.0,2454987.42342,1e+20,1e+20,0.0,4.0,BJD,0.27,0.16,-0.16,0.0,1.0,1e+20,1e+20,1e+20,999999.0,0.0,1e+20,1e+20,1e+20,999999.0,0.0,0.00739,1e+20,1e+20,0.0,2.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,46.0,13.0,2014-05-14,4.34,0.03,-0.03,0.0,230.19,1.43,-1.43,0.0,6.4,0.0,0.0,14.0,0.1,0.0,15.4,0.0,0.0,11.49,999999.0,0.0,1e+20,1e+20,1e+20,0.0,0,0,0.0,0,2.9528775661447472e-12,2.8464613562071475e-12,2.8464613562071475e-12
5,kepler18b,298.079439,1.7e-05,19.8719626,1.11e-06,19h52m19.07s,44.746321,1.7e-05,+44d44m46.8s,79.007428,2.1e-05,8.920192,1.9e-05,318.583117,4e-05,63.526357,2e-05,2.0,2.28,0.02,-0.02,0.0,1.0,438.51,3.24,-3.24,0.0,3.0,0.0,1e+20,0.0,-12.0,1e+20,0.0,12.0,1e+20,0.0,2.0,1e+20,1e+20,1e+20,999999.0,0.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,12.189,0.031,0.0,11.873,0.025,0.0,11.756,0.019,0.0,11.699,0.022,0.0,11.787,0.02,0.0,12.524,0.339,0.0,9.358,1e+20,-1.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,13.549,1e+20,0.0,Kepler-band,14.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,0.316,0.04,0.0,0.117,0.031,0.0,0.433,0.036,0.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,5.0,N/A,999999.0,999999.0,0.0,5345.0,100.0,-100.0,0.0,6.0,4.31,0.12,-0.12,0.0,4.0,0.19,0.06,-0.06,0.0,3.0,[Fe/H],0.9028743715731545,0.10574310872609739,0.10574310872609739,0.0,2.0,1.11,0.05,-0.05,0.0,7.0,0.97,0.04,-0.04,0.0,4.0,1.01,0.12,-0.12,0.0,1.0,10.0,2.3,-2.3,999999.0,2.0,4.0,1e+20,1e+20,1.0,1.0,1e+20,1e+20,999999.0,0.0,1e+20,1e+20,999999.0,0.0,1e+20,999999.0,999999.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,N/A,N/A,N/A,Kepler-18 b,Kepler-18,b,3.0,1.0,0.0,3.0,Transit,2011.0,Cochran et al. 2011,2011-11,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,Space,Cochran et al. 2011,1.0,0.0,0.0,1.0,1.0,1,0.0,1.0,0.0,0.0,http://exoplanet.eu/catalog/kepler-18_b/,http://exoplanets.org/detail/Kepler-18_b,3.504725,2.8e-05,-2.8e-05,0.0,4.0,0.0447,0.0006,-0.0006,0.0,1.0,84.92,0.26,-0.26,0.0,1.0,1e+20,1e+20,1e+20,999999.0,0.0,0.0,1e+20,1e+20,0.0,1.0,1e+20,1e+20,1e+20,999999.0,0.0,5.2,2.4,-2.4,0.0,1.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,1e+20,1e+20,1e+20,999999.0,1e+20,1e+20,1e+20,999999.0,0.0,0.022,0.011,-0.011,0.0,6.9,3.4,-3.4,0.0,1.0,0.022,0.011,-0.011,0.0,6.9,3.4,-3.4,0.0,1.0,Mass,0.178,0.009,-0.009,0.0,2.0,0.1,-0.1,0.0,0.018,0.001,-0.001,0.0,3.0,4.755825000000001,2.4496244629920447,2.4496244629920447,0.0,1.0,1284.3658074226853,38.58095678693749,38.58095678693749,999999.0,0.0,451.8687204145732,54.2945864018817,54.2945864018817,999999.0,1.0,0.0254,0.00078,-0.00078,0.0,2.0,0.0865,0.0015,-0.0015,0.0,3.0,2454966.5068,0.0021,-0.0021,0.0,4.0,BJD,0.771,0.025,-0.025,0.0,1.0,1e+20,1e+20,1e+20,999999.0,0.0,8.58,0.37,-0.37,0.0,1.0,0.01656,0.00032,-0.00032,0.0,2.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,56.0,16.0,2014-05-14,2.28,0.02,-0.02,0.0,438.51,3.24,-3.24,0.0,-1.4,0.0,0.0,-20.3,0.0,0.0,20.4,0.0,0.0,13.539,999999.0,0.0,0.102,0.0016,-0.0016,0.0,0,0,0.0,0,5.557176864420055,2.819683798689987,2.819683798689987
6,kepler18c,298.079439,1.7e-05,19.8719626,1.11e-06,19h52m19.07s,44.746321,1.7e-05,+44d44m46.8s,79.007428,2.1e-05,8.920192,1.9e-05,318.583117,4e-05,63.526357,2e-05,2.0,2.28,0.02,-0.02,0.0,1.0,438.51,3.24,-3.24,0.0,3.0,0.0,1e+20,0.0,-12.0,1e+20,0.0,12.0,1e+20,0.0,2.0,1e+20,1e+20,1e+20,999999.0,0.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,12.189,0.031,0.0,11.873,0.025,0.0,11.756,0.019,0.0,11.699,0.022,0.0,11.787,0.02,0.0,12.524,0.339,0.0,9.358,1e+20,-1.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,13.549,1e+20,0.0,Kepler-band,14.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,0.316,0.04,0.0,0.117,0.031,0.0,0.433,0.036,0.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,5.0,N/A,999999.0,999999.0,0.0,5345.0,100.0,-100.0,0.0,6.0,4.31,0.12,-0.12,0.0,4.0,0.19,0.06,-0.06,0.0,3.0,[Fe/H],0.9028743715731545,0.10574310872609739,0.10574310872609739,0.0,2.0,1.11,0.05,-0.05,0.0,7.0,0.97,0.04,-0.04,0.0,4.0,1.01,0.12,-0.12,0.0,1.0,10.0,2.3,-2.3,999999.0,2.0,4.0,1e+20,1e+20,1.0,1.0,1e+20,1e+20,999999.0,0.0,1e+20,1e+20,999999.0,0.0,1e+20,999999.0,999999.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,N/A,N/A,N/A,Kepler-18 c,Kepler-18,c,3.0,1.0,0.0,3.0,Transit,2011.0,Cochran et al. 2011,2011-11,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,Space,Cochran et al. 2011,1.0,0.0,0.0,1.0,1.0,1,0.0,1.0,0.0,0.0,http://exoplanet.eu/catalog/kepler-18_c/,http://exoplanets.org/detail/Kepler-18_c,7.64159,3e-05,-3e-05,0.0,4.0,0.0752,0.0011,-0.0011,0.0,1.0,87.68,0.22,-0.22,0.0,1.0,1e+20,1e+20,1e+20,999999.0,0.0,0.0,1e+20,1e+20,0.0,1.0,1e+20,1e+20,1e+20,999999.0,0.0,5.1,1.9,-1.9,0.0,1.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,1e+20,1e+20,1e+20,999999.0,1e+20,1e+20,1e+20,999999.0,0.0,0.054,0.006,-0.006,0.0,17.3,1.9,-1.9,0.0,2.0,0.054,0.006,-0.006,0.0,17.3,1.9,-1.9,0.0,2.0,Mass,0.49,0.023,-0.023,0.0,5.49,0.26,-0.26,0.0,0.05,0.002,-0.002,0.0,4.0,0.576495380416805,0.1035248510238875,0.1035248510238875,0.0,1.0,990.2242927020073,29.884200935237843,29.884200935237843,999999.0,0.0,159.65835282741668,19.273460899911317,19.273460899911317,999999.0,1.0,0.22866,0.00086,-0.00086,0.0,2.0,0.1453,0.0008,-0.0008,0.0,3.0,2455167.0883,0.0023,-0.0023,0.0,3.0,BJD,0.593,0.05,-0.05,0.0,1.0,1e+20,1e+20,1e+20,999999.0,0.0,14.43,0.61,-0.61,0.0,1.0,0.04549,0.00055,-0.00055,0.0,2.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,57.0,16.0,2019-03-05,2.28,0.02,-0.02,0.0,438.51,3.24,-3.24,0.0,-1.4,0.0,0.0,-20.3,0.0,0.0,20.4,0.0,0.0,13.539,999999.0,0.0,0.172,0.0028,-0.0028,0.0,0,0,0.0,0,32.25940771642931,4.766910522047796,4.766910522047796
7,kepler18d,298.079439,1.7e-05,19.8719626,1.11e-06,19h52m19.07s,44.746321,1.7e-05,+44d44m46.8s,79.007428,2.1e-05,8.920192,1.9e-05,318.583117,4e-05,63.526357,2e-05,2.0,2.28,0.02,-0.02,0.0,1.0,438.51,3.24,-3.24,0.0,3.0,0.0,1e+20,0.0,-12.0,1e+20,0.0,12.0,1e+20,0.0,2.0,1e+20,1e+20,1e+20,999999.0,0.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,12.189,0.031,0.0,11.873,0.025,0.0,11.756,0.019,0.0,11.699,0.022,0.0,11.787,0.02,0.0,12.524,0.339,0.0,9.358,1e+20,-1.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,13.549,1e+20,0.0,Kepler-band,14.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,0.316,0.04,0.0,0.117,0.031,0.0,0.433,0.036,0.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,1e+20,1e+20,999999.0,5.0,N/A,999999.0,999999.0,0.0,5345.0,100.0,-100.0,0.0,6.0,4.31,0.12,-0.12,0.0,4.0,0.19,0.06,-0.06,0.0,3.0,[Fe/H],0.9028743715731545,0.10574310872609739,0.10574310872609739,0.0,2.0,1.11,0.05,-0.05,0.0,7.0,0.97,0.04,-0.04,0.0,4.0,1.01,0.12,-0.12,0.0,1.0,10.0,2.3,-2.3,999999.0,2.0,4.0,1e+20,1e+20,1.0,1.0,1e+20,1e+20,999999.0,0.0,1e+20,1e+20,999999.0,0.0,1e+20,999999.0,999999.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,N/A,N/A,N/A,Kepler-18 d,Kepler-18,d,3.0,1.0,0.0,3.0,Transit,2011.0,Cochran et al. 2011,2011-11,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,Space,Cochran et al. 2011,1.0,0.0,0.0,1.0,1.0,1,0.0,1.0,0.0,0.0,http://exoplanet.eu/catalog/kepler-18_d/,http://exoplanets.org/detail/Kepler-18_d,14.85888,4e-05,-4e-05,0.0,5.0,0.1172,0.0017,-0.0017,0.0,1.0,88.07,0.1,-0.1,0.0,1.0,1e+20,1e+20,1e+20,999999.0,0.0,0.0,1e+20,1e+20,0.0,1.0,1e+20,1e+20,1e+20,999999.0,0.0,7.3,2.1,-2.1,0.0,1.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,1e+20,1e+20,1e+20,999999.0,1e+20,1e+20,1e+20,999999.0,0.0,0.052,0.004,-0.004,0.0,16.4,1.4,-1.4,0.0,3.0,0.052,0.004,-0.004,0.0,16.4,1.4,-1.4,0.0,3.0,Mass,0.623,0.029,-0.029,0.0,6.98,0.33,-0.33,0.0,0.064,0.003,-0.003,0.0,5.0,0.2659159219948909,0.04402025766943742,0.04402025766943742,0.0,2.0,793.1926677040669,23.9262080196252,23.9262080196252,999999.0,0.0,65.7312819291106,7.930987710134966,7.930987710134966,999999.0,1.0,0.3265,0.0012,-0.0012,0.0,2.0,0.1533,0.0015,-0.0015,0.0,3.0,2455169.1776,0.0013,-0.0013,0.0,3.0,BJD,0.767,0.024,-0.024,0.0,1.0,1e+20,1e+20,1e+20,999999.0,0.0,22.48,0.96,-0.96,0.0,1.0,0.05782,0.00069,-0.00069,0.0,2.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,61.0,16.0,2014-05-14,2.28,0.02,-0.02,0.0,438.51,3.24,-3.24,0.0,-1.4,0.0,0.0,-20.3,0.0,0.0,20.4,0.0,0.0,13.539,999999.0,0.0,0.267,0.0044,-0.0044,0.0,0,0,0.0,0,56.02127560930568,7.255839903130209,7.255839903130209
