Radii,Old34planetdeg30_50,Old34planetdeg30_16,Old34planetdeg30_84,New34planet_50,New34planet_16,New34planet_84
1,1.2552184845228833,0.48964699939446016,2.4719822465073604,1.2375795850590254,0.6163587451135568,2.288927387688853
3,7.668087861625461,3.6045384021848856,18.81723012991104,7.75059230673304,4.230164455162275,16.947134877783142
5,17.38285173107894,7.996449369477617,33.852675859259826,19.072418941075405,9.800466653912531,32.935879958895654
8,148.39112642697685,30.13988373144814,219.54302145799872,137.87842240657864,60.1166739518669,213.76682000359256
