"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"1",0.967990564574546,-0.914113812814607,0.961370409114632,1.348761387745,0.357517472038314,0.718261308066184,0.350445954290477,-0.91411392445139,2.15877971671406,0.81272575559227,-0.914114017220639,-0.914113754608575,-0.914113821575708,0.652835578990636,-0.914113831216992,-0.91411367568445,-0.914113814654858,-0.914113249148261,-0.914114071175345,-0.914113926163448,-0.914113521375093,-0.914113514980377,-0.914113699254652,-0.914114059095047,-0.914113467392371,-0.914113717407902,0.579510356628308,-0.914113299732653,0.359849034831508,0.591695150104067,-0.914113561498734,0.712678924141352,0.404470489132514,-0.914113481829672,0.965694508027823,-0.914113629702683,-0.914113448093865,0.84872872970471,-0.914113437814186,1.86574825867703,0.142228446520993,0.632068904407063,0.348256247349478,-0.91411399731595,-0.914114038226066,-0.914113457243979,1.23693217583423,-0.914113355856996,-0.914113940781298,-0.914113776075935,-0.914113246387948,-0.914113478699853,-0.914114054080127,0.71918377457156,0.489729086060414,-0.914113498354186,-0.914113565894361,0.764252783298029,-0.91411334629433,0.386063328188554,0.943851261385796,-0.914113956454573,-0.914113430404759,-0.914113466364083,-0.914113344442483,-0.914113122051675,0.966549103539046,-0.914113543566475,0.342554099818654,0.797622394725508,-0.914113605655232,0.778578329831592,-0.914113320727489,-0.914113567624359,-0.914113418573224,-0.914113933061231,-0.914113886656712,-0.914113472664027,-0.91411334403368,-0.914113680298873,-0.914113984392857,-0.914113639902669,-0.914113980199689,-0.9141134215569,-0.914113328231406,0.259231996449124,-0.914113831229255,1.30834640903098,-0.91411319735291,-0.914113721474188,-0.91411324145195,-0.914113980857255,-0.914113926735364,0.603789749517955,-0.914113418349131,-0.914113282679139,0.862360587866679,-0.914113044926591,-0.914113333539141,-0.914113753982863
"2",0.340937641578465,-0.914113150671728,0.255176368959322,1.16661040575386,0.332983712447919,0.188067241423896,0.298785539500551,-0.914112782009935,1.84313114226574,0.354055012670461,-0.914113520589514,-0.914112023980832,-0.914112528752604,0.356874990204825,-0.914112183667487,-0.914113411620014,-0.914111960894034,-0.914093681971993,-0.914113714249425,-0.914112009551514,-0.914113145076806,-0.9141107754976,-0.914112788444503,-0.914113175027561,-0.914110623478849,-0.914112906491073,0.575312013663767,-0.914100603189331,0.47798687184359,0.343437979172135,-0.914111684189949,0.326517036446948,0.305155944243865,-0.914099623909064,0.291351526723621,-0.914112034857231,-0.914111211551976,0.546211672844823,-0.914110859589367,1.54916578334833,0.0923805698396827,0.325226130160369,0.405093811924818,-0.914111671771086,-0.914113180739951,-0.914111906709602,0.515819212769891,-0.914103313556307,-0.914113763140287,-0.914111625435622,-0.914108333687904,-0.914112375402083,-0.914113737847613,0.455066414561867,0.354665711597747,-0.914112513156808,-0.91411322819088,0.424103335061368,-0.914109773022712,0.416794433040472,0.415431013872069,-0.914113519500338,-0.914110887154648,-0.914112407302495,-0.914109840617731,-0.914107140407875,0.281141528087326,-0.914112483213,0.311875299492288,0.459858467811988,-0.914112060882313,0.214312336684325,-0.914111217367655,-0.914113226881515,-0.914112157271227,-0.914112951835136,-0.91411283240939,-0.914111192683843,-0.914111276785368,-0.914113432448175,-0.914113513415872,-0.914112677298969,-0.914113830033732,-0.914110521793926,-0.914111083609416,0.104460075948959,-0.914112008512476,0.628584114174404,-0.914111689023412,-0.91411236792717,-0.914109080413509,-0.914113309282204,-0.914112363863857,0.409098981358545,-0.914112964179926,-0.914110487531151,0.449660073718587,-0.91410903491432,-0.914104693052913,-0.914112597487369
"3",0.180065349460306,-0.914104251072397,0.215054720989643,0.719022709600333,0.369963242537999,0.116584932835866,0.284985737998327,-0.914102040016015,1.18185273132913,0.369623571373148,-0.914109804180336,-0.914104437779793,-0.914050636280156,0.297688821250995,-0.913991921124874,-0.914112930184997,-0.913963494232601,-0.911862666230767,-0.91411038947472,-0.914016228893136,-0.914112466384251,-0.913994376792374,-0.914105303474571,-0.914056999000559,-0.913989764758502,-0.914109795506006,0.6292076993116,-0.912842334559837,0.695086251974133,0.3698850365809,-0.914083103905335,0.285777767680907,0.287641292957805,-0.912548799591552,0.286902486421481,-0.913990553837283,-0.914096588797041,0.688720098832278,-0.914101573590855,0.89186991034123,0.0980746805966113,0.255659550110402,0.456685854577968,-0.913957122785069,-0.914085589205115,-0.914020323917305,0.220301245743382,-0.913195320822484,-0.914113446949863,-0.913966835678649,-0.913918504502782,-0.914100141176015,-0.91411261549972,0.402661454662399,0.305566250222616,-0.91410895796812,-0.914112643219759,0.368573480449486,-0.914093404062188,0.457708865320641,0.289483123027978,-0.914109718256953,-0.914094825899078,-0.914107052369104,-0.914047854394612,-0.913785317231286,0.199409890230225,-0.914108439405922,0.442566341059113,0.453784716058561,-0.914010268730509,0.186052739553593,-0.914084564622688,-0.914112605732402,-0.914103216797674,-0.914007172366774,-0.914103327308569,-0.914103186634932,-0.914085390994681,-0.914113021317577,-0.914111612547785,-0.91410429733071,-0.914113556173895,-0.914099639546524,-0.914007699189521,0.0843960751275655,-0.913973255766566,0.217972300768165,-0.914081032580289,-0.914098874312236,-0.913926417034385,-0.914090531741259,-0.913952428265944,0.503668988471959,-0.914112145432404,-0.913925578582994,0.362985337356837,-0.913833471912937,-0.913385561901068,-0.914108346365314
"4",0.165197355366516,-0.913824066748914,0.331160962920315,0.0649180867218662,0.373710388842308,0.112029032168378,0.284474345127158,-0.913821795265893,0.350313499589508,0.373393762018398,-0.914027895654308,-0.914015915606032,-0.912299565022134,0.283124787721832,-0.910868286124508,-0.914111617680874,-0.910093591720482,-0.874068447584895,-0.914014210291013,-0.912409192852734,-0.914110302013423,-0.911081412526902,-0.913918179345937,-0.912608742762438,-0.910964966054031,-0.914096343202734,0.631332112786433,-0.891342908418716,0.712570387401794,0.373479627939457,-0.913169666717127,0.286108391613094,0.287261596918007,-0.886139368038655,0.287903601494373,-0.910838573579413,-0.913786048149917,0.708620689255224,-0.914069980594808,0.237540028261212,0.176931531966914,0.251890989684657,0.458558254794689,-0.911326040846047,-0.913411402611333,-0.91166469701632,0.201321645199221,-0.897666890593565,-0.914112708449468,-0.910227715708811,-0.91080054716945,-0.913724557283363,-0.91410490257032,0.38060167363891,0.22497313581815,-0.914086175059051,-0.914111261839843,0.372624354353135,-0.913997884850531,0.459457938527454,0.287753500654632,-0.913995949479891,-0.91374541925054,-0.91399129837533,-0.912681934723542,-0.908375612844593,0.199817540304428,-0.914086366736342,0.457441093156642,0.458986161751248,-0.91138802305084,0.199947767821577,-0.913199770443228,-0.914110525077398,-0.913909821386198,-0.911220106075105,-0.913847369023509,-0.914077789369068,-0.91322597356354,-0.914111906127035,-0.9140938221808,-0.913885514909926,-0.914112906392718,-0.914053618762975,-0.911152866663992,0.0553105002516298,-0.910349574201758,0.0810741231475434,-0.913370511558124,-0.913765750194565,-0.909367849575464,-0.913535251139657,-0.909749544670354,0.5127641876381,-0.914110293373011,-0.909156591610147,0.351524728963359,-0.906719174769883,-0.90108844899289,-0.914078154441133
"5",0.167017702162798,-0.910008837292491,0.357344015254501,-0.197501544297068,0.374125884874629,0.115202888665923,0.283671576609237,-0.910068496102768,-0.136997732684382,0.373923446056283,-0.912907392074847,-0.912640574977706,-0.892876997241641,0.328125808652482,-0.879870577599935,-0.91409951935121,-0.871916431914242,-0.64387104904965,-0.912590948328499,-0.900562498852429,-0.914081845903484,-0.882195825763623,-0.911272525002431,-0.898044905215804,-0.880998222037877,-0.913960024655207,0.631649116210807,-0.748091421739408,0.714140665490405,0.37396243086561,-0.900810794568775,0.285172828410651,0.286326267269185,-0.718750753288012,0.288117882220615,-0.879747356106661,-0.909441022133238,0.706187044011359,-0.913889516860696,-0.140378944026933,0.223040781665705,0.252150588951989,0.457168569373784,-0.892016036201324,-0.906619134519296,-0.888187614480554,0.20185823727014,-0.791061784975339,-0.91410828818889,-0.873340801968047,-0.888046843356834,-0.908354310145436,-0.913984675491577,0.321192641348856,0.206386749893805,-0.913753083282665,-0.914102742228713,0.373852949048372,-0.913338378973577,0.459535412903379,0.28782905376021,-0.912280821563675,-0.90853448735921,-0.911955676349151,-0.899156729139337,-0.869289868576959,0.197698695718809,-0.91382590846941,0.459241906613289,0.459743514248684,-0.885329125100306,0.201789496080065,-0.900234873739583,-0.914082285326681,-0.91136297504969,-0.883493983923814,-0.910293393472894,-0.913968326902291,-0.900577292526087,-0.914100665745132,-0.913772344092937,-0.910816353730991,-0.91411032970695,-0.913656303728395,-0.880409846751702,0.0348382422886855,-0.874376719288867,0.0914759194665294,-0.906226994203598,-0.909584651692139,-0.864676294495671,-0.907949589778047,-0.868580983219268,0.513844772069578,-0.914100252954526,-0.862781764205824,0.347326274797241,-0.83848775817934,-0.815204334122878,-0.913637476213368
"6",0.165811343291548,-0.881453163452487,0.363462209903586,-0.223233727405305,0.374211692024399,0.116043177472136,0.282662421979333,-0.881961671543462,-0.206028695070744,0.374058164290582,-0.904012961566373,-0.899224224744025,-0.778032717408193,0.370167337367065,-0.720427839256712,-0.913908051424632,-0.682257978990077,-0.128148006628075,-0.900761067506851,-0.846818938838219,-0.913675337806996,-0.730850660787367,-0.890084757016441,-0.816679324936186,-0.724781807400634,-0.912210737126812,0.631736546682677,-0.323941534986106,0.712216587779271,0.374082680965185,-0.813722370271282,0.283614854814105,0.284531161133131,-0.297639781101965,0.288188124425844,-0.725580480400827,-0.874877218122715,0.693734970034677,-0.912091524932941,-0.207954570227422,0.232347727636697,0.252267266810157,0.453353591458755,-0.806807539535399,-0.867096906339535,-0.764830662398028,0.202158359522307,-0.438946339848283,-0.914048556212764,-0.688997814783636,-0.788525360100456,-0.86655199829368,-0.912578140278709,0.219890956072339,0.203469512555269,-0.909916345538218,-0.914005430284097,0.374118762931815,-0.908776584052008,0.459156888438737,0.287727215003826,-0.897777613776858,-0.864909110431816,-0.892187398259975,-0.822598480112717,-0.707798999826668,0.193514518001845,-0.910985381964993,0.459668045087931,0.459930447144392,-0.749288094462162,0.202182734265359,-0.803165401517297,-0.913677227127506,-0.892057640899103,-0.739935395512569,-0.882721972449982,-0.91307343977286,-0.805439165640223,-0.913948593594732,-0.909937560608402,-0.886603421763774,-0.914089577143416,-0.909674514162916,-0.713106594305794,0.0310225650464634,-0.693069361638213,0.124448426326584,-0.864655240092886,-0.879739856467726,-0.642165325823073,-0.875361278742499,-0.672674430539216,0.514096250727855,-0.913966624263864,-0.648405730474686,0.343156647648338,-0.54395268317353,-0.512469374764242,-0.908850017473363
"7",0.164324105583245,-0.749694057458647,0.365949213520181,-0.226187777570195,0.374236881591937,0.116290498540194,0.281610820262484,-0.751691927929593,-0.207522087478479,0.374109275734055,-0.857049362095834,-0.816246475460733,-0.440067330284119,0.384183409452652,-0.330393342870946,-0.911716233349709,-0.261184973834174,0.280556492986463,-0.836776547123733,-0.681175546125454,-0.909783539482833,-0.33881626287995,-0.782849595252641,-0.557324084032428,-0.326192719786487,-0.896065609193833,0.63176867885341,0.174581171244327,0.707357255809759,0.374126175927574,-0.506324760446963,0.281596804295079,0.281712204037727,0.0906135604969943,0.288218290037809,-0.386704946625105,-0.710948349322176,0.669239046051154,-0.896369271667315,-0.212460678189146,0.235680423717377,0.252328347231049,0.445994297632752,-0.565532244965822,-0.720285791013544,-0.445640156023914,0.202295047705053,0.0620202679929042,-0.913373699465044,-0.272774874196547,-0.516055493673512,-0.679820853813063,-0.901649375921426,0.178023997646081,0.202798347346415,-0.880787523409399,-0.91307536225903,0.374206844278002,-0.881613688708019,0.458315258500466,0.287501362196451,-0.818393865886562,-0.655380894918617,-0.777080895563794,-0.562856217055893,-0.329396105030254,0.187076590717055,-0.889490723932214,0.459820183490653,0.460005556089145,-0.401318375884731,0.202340498612171,-0.470217802081572,-0.90978558984329,-0.799073411624663,-0.382235098609434,-0.749968831114328,-0.905177247801381,-0.477928140902422,-0.912475179694116,-0.880658285899294,-0.767250562314248,-0.913890656824145,-0.880365936074253,-0.317320127076373,0.0308553541966931,-0.278917593137314,0.14909066280567,-0.713213523572598,-0.747604103238511,-0.141933883173569,-0.752048633506475,-0.283603027113794,0.514182288386182,-0.912410379724621,-0.251432145086403,0.339365915754644,-0.0750078842190079,-0.0247344439705642,-0.874340652298033
"8",0.163377344895457,-0.419324911697226,0.367391356892054,-0.226608837940184,0.374248164350648,0.116396640235923,0.280562190199965,-0.423548594497713,-0.194832307398698,0.374140788992846,-0.694678601516366,-0.525927562340892,-0.0421180197978246,0.389795105009459,0.0599419747574829,-0.894072812053005,0.108299573542389,0.450384085548641,-0.622153348126048,-0.351059069627466,-0.883658002735013,0.0880357636360559,-0.476353850741135,-0.155339242734233,0.0981178502892238,-0.795250090783491,0.631780341079827,0.449669806803807,0.698643371906267,0.374148317492,-0.08736562779535,0.279172582112953,0.277653505179899,0.268952883412528,0.28823373913115,-0.0954783617401336,-0.332769201814818,0.629185949823672,-0.79962241067163,-0.203746005625456,0.237862926566236,0.252398294631411,0.4335336191843,-0.158841596728227,-0.403610588458143,-0.101229109606805,0.202413712493475,0.39156701570485,-0.907830324306949,0.100623368157036,-0.0946165510189019,-0.297949673449378,-0.842328169762676,0.181528485771066,0.202589657598717,-0.739322161459081,-0.906256182108655,0.374275610303164,-0.764919778254807,0.456833898795097,0.287217970182458,-0.556781489779889,-0.205922328383314,-0.43911528166791,-0.104441159690395,0.128853199257423,0.178104596438958,-0.780906553672213,0.459900877616753,0.460069577078437,-0.0296555252944715,0.202496781399199,-0.0871046929096425,-0.883429972988759,-0.544573964195152,-0.01473681951636,-0.40231534910392,-0.85170412141405,-0.101525347528579,-0.902019769816902,-0.738807085867799,-0.443655725255309,-0.912234001290657,-0.739255420767968,0.0257715115301477,0.0319499672800658,0.0957940715858643,0.174899982583685,-0.409361826707859,-0.431645702220239,0.30503936478458,-0.471328748911467,0.0138980822762712,0.514220131810161,-0.899184718620638,0.0282822710792547,0.336026922151155,0.207563537116068,0.33809704464371,-0.714069061078082
"9",0.163459560222288,-0.0482602980719823,0.368422631589784,-0.226479779145788,0.374262004566327,0.116491566776494,0.279545667197157,-0.0558328030429667,-0.172561640708696,0.3741812185927,-0.388225653558891,-0.100246118579806,0.168566110672341,0.393253988574927,0.255378322242268,-0.793617581718885,0.276722554165083,0.509642572644917,-0.264496550871371,0.0357602832238059,-0.766785125751828,0.316271121569369,-0.0844300263405689,0.14205684507572,0.32094839320487,-0.44392198510545,0.631778984098234,0.557217241651387,0.684690961160002,0.374168941615921,0.144664308831252,0.276410673487985,0.272140028413612,0.333816200274627,0.28824311559654,0.0326598815450971,0.013182085769869,0.571248866241492,-0.464575704805081,-0.186542820184069,0.239706326299849,0.252536438520275,0.414297714729555,0.233189483957784,-0.054182871232668,0.079542252957441,0.202614181506336,0.534809554467658,-0.873708333819875,0.273430099864139,0.252682629921485,0.00827711045438756,-0.637119652745322,0.199663078873714,0.202517354764704,-0.39762536534865,-0.867046589994819,0.374390825855961,-0.503472919310222,0.454465521276204,0.287001354047919,-0.151892804417459,0.152147512927126,-0.0636067371817632,0.288034138135302,0.439625591601027,0.166437972755883,-0.486977426567362,0.459981699056719,0.460180507172771,0.166032807572393,0.202775509677859,0.0834002681881344,-0.761854879633404,-0.228136692022472,0.172958474946324,-0.00276375893234767,-0.627828443519573,0.0644858614086742,-0.846919862343203,-0.399166718694504,-0.0584255910328625,-0.900732738211637,-0.398843115469232,0.17008718054543,0.034217294584905,0.268933589930785,0.205212654379545,-0.115456761514036,-0.0921678720134918,0.511436062442404,-0.132841417147376,0.137923308196654,0.514241463777715,-0.817299539466005,0.138721159197234,0.333166586699901,0.310254013848318,0.505374820100846,-0.339244602510939
"10",0.165255385632554,0.159007087117669,0.36929822178874,-0.225986894443081,0.374296757520896,0.116662339155056,0.278601957832181,0.145927948278652,-0.140014187660967,0.374264620748646,-0.110622068798387,0.152975656452975,0.245719362929278,0.396071025751882,0.329127962220006,-0.462319133230165,0.337758526886298,0.530964433496476,0.00606682150071262,0.300596936764361,-0.504065383368451,0.405218753475058,0.14829180483816,0.280475462230719,0.406964973595431,0.0272538901948911,0.631761394873058,0.595585452078245,0.663923181713379,0.374207114759518,0.227138340565526,0.273457843781166,0.264997783023239,0.357530888548223,0.288251594693118,0.0751293181477656,0.168803714017201,0.496044722100531,-0.0159100035065475,-0.159767705103769,0.241399748549276,0.252836693006036,0.386859106944975,0.478896975761464,0.160963888642632,0.147583894289539,0.203028858100549,0.590927375910554,-0.72699209526524,0.336435374268248,0.415904945716958,0.137011450943215,-0.290420099066606,0.222089312866223,0.202509198686634,-0.080058995837236,-0.707090362540585,0.374622277759723,-0.272093978955437,0.450920328703466,0.287111228401259,0.124647007683488,0.296063995263143,0.115587608207573,0.489192016503571,0.59202401110547,0.152129039486732,-0.165842588398549,0.460127968860969,0.460418029676965,0.241709155420721,0.203331924709121,0.133828792181137,-0.467419418018983,-0.0444457849128815,0.244442701662228,0.218222938372037,-0.238915351196621,0.112534552389693,-0.663947626379911,-0.0874054095972596,0.158070867606104,-0.8358129339232,-0.0818221661883253,0.216601965640739,0.0380707359104269,0.331066935604464,0.239993213629898,0.0380721255913169,0.0928892730647116,0.58651454410869,0.0960881687877983,0.181206049962904,0.514260080364328,-0.506540496545694,0.175811868654088,0.330856697818938,0.343847083094578,0.569001279470398,0.00700623022587582
