"","row","col","weights"
"39",22.6259757044647,6.9008694005955,4.03006608064431e-09
"40",23.2292908545822,7.10878701640064,3.6043258284132e-09
"41",23.8326060046996,7.31670463220578,2.95431425894057e-09
"42",24.4359211548171,7.52462224801093,2.22834405180097e-09
"43",25.0392363049346,7.73253986381607,1.55834507834489e-09
"44",25.6425514550521,7.94045747962122,1.02152553700062e-09
"45",26.2458666051696,8.14837509542636,6.38541386603903e-10
"46",26.8491817552871,8.35629271123151,3.90954208987123e-10
"47",27.4524969054046,8.56421032703665,2.42470046084955e-10
"48",28.0558120555221,8.7721279428418,1.56251464774249e-10
"49",28.6591272056396,8.98004555864694,1.04912424646563e-10
"50",29.2624423557571,9.18796317445209,7.26082806400736e-11
"51",29.8657575058746,9.39588079025723,5.17670634072696e-11
"52",30.469072655992,9.60379840606238,3.86683793411606e-11
"53",31.0723878061095,9.81171602186752,3.07759713831693e-11
"54",31.675702956227,10.0196336376727,2.60455255649476e-11
"55",32.2790181063445,10.2275512534778,2.29665325112563e-11
"56",-0.3,-1,2.22796842980695e-08
"57",0.303315150117491,-0.792082384194855,9.58502687908727e-09
"58",0.906630300234982,-0.584164768389711,4.77603406482286e-09
"59",1.50994545035247,-0.376247152584566,3.98613448477359e-09
"60",2.11326060046996,-0.168329536779422,5.55608817157781e-09
"61",2.71657575058746,0.039588079025723,9.01014536913784e-09
"62",3.31989090070495,0.247505694830868,1.40061173796716e-08
"63",3.92320605082244,0.455423310636012,1.98006716186766e-08
"64",4.52652120093993,0.663340926441157,2.54060400919441e-08
"65",5.12983635105742,0.871258542246302,3.01727742867291e-08
"66",5.73315150117491,1.07917615805145,3.35398098252117e-08
"67",6.3364666512924,1.28709377385659,3.42510687064726e-08
"68",6.93978180140989,1.49501138966174,3.11437177781119e-08
"69",7.54309695152738,1.70292900546688,2.51170401867553e-08
"70",8.14641210164488,1.91084662127202,1.85758274220643e-08
"71",8.74972725176237,2.11876423707717,1.31727011827636e-08
"72",9.35304240187986,2.32668185288231,9.28702858751805e-09
"73",9.95635755199735,2.53459946868746,6.68348219775156e-09
"74",10.5596727021148,2.7425170844926,5.00691864599427e-09
"75",11.1629878522323,2.95043470029775,3.95276833229286e-09
"76",11.7663030023498,3.15835231610289,3.29494585557432e-09
"77",12.3696181524673,3.36626993190804,2.87635244564017e-09
"78",12.9729333025848,3.57418754771318,2.59391034653055e-09
"79",13.5762484527023,3.78210516351833,2.38411845234917e-09
"80",14.1795636028198,3.99002277932347,2.21060871942792e-09
"81",14.7828787529373,4.19794039512862,2.05525393260658e-09
"82",15.3861939030548,4.40585801093376,1.91326784204487e-09
"83",15.9895090531723,4.6137756267389,1.79092080876999e-09
"84",16.5928242032898,4.82169324254405,1.70378660262345e-09
"85",17.1961393534072,5.02961085834919,1.67421211475952e-09
"86",17.7994545035247,5.23752847415434,1.72784610186489e-09
"87",18.4027696536422,5.44544608995948,1.88934576281899e-09
"88",19.0060848037597,5.65336370576463,2.17661726568942e-09
"89",19.6093999538772,5.86128132156977,2.59199397798065e-09
"90",20.2127151039947,6.06919893737492,3.10915235750278e-09
"91",20.8160302541122,6.27711655318006,3.65837710406767e-09
"92",21.4193454042297,6.48503416898521,4.12134827166774e-09
"93",22.0226605543472,6.69295178479035,4.35459425834197e-09
"94",22.6259757044647,6.9008694005955,4.24992503786763e-09
"95",23.2292908545822,7.10878701640064,3.7999171521005e-09
"96",23.8326060046996,7.31670463220578,3.10971445713873e-09
"97",24.4359211548171,7.52462224801093,2.33982967382368e-09
"98",25.0392363049346,7.73253986381607,1.6313414611493e-09
"99",25.6425514550521,7.94045747962122,1.06538926422205e-09
"100",26.2458666051696,8.14837509542636,6.62701585582825e-10
"101",26.8491817552871,8.35629271123151,4.03071152769055e-10
"102",27.4524969054046,8.56421032703665,2.47957570292756e-10
"103",28.0558120555221,8.7721279428418,1.5848810483599e-10
"104",28.6591272056396,8.98004555864694,1.05745367164157e-10
"105",29.2624423557571,9.18796317445209,7.29096306306511e-11
"106",29.8657575058746,9.39588079025723,5.18871115726727e-11
"107",30.469072655992,9.60379840606238,3.87269647350174e-11
"108",31.0723878061095,9.81171602186752,3.08094278096924e-11
"109",31.675702956227,10.0196336376727,2.60656988407309e-11
"110",32.2790181063445,10.2275512534778,2.29795981914706e-11
"111",-0.3,-1,7.06453451578753e-09
"112",0.303315150117491,-0.792082384194855,4.14082262293724e-09
"113",0.906630300234982,-0.584164768389711,2.77948939356712e-09
"114",1.50994545035247,-0.376247152584566,3.20915612206394e-09
"115",2.11326060046996,-0.168329536779422,5.31479440512127e-09
"116",2.71657575058746,0.039588079025723,9.13303770194156e-09
"117",3.31989090070495,0.247505694830868,1.4568427054225e-08
"118",3.92320605082244,0.455423310636012,2.10490924890266e-08
"119",4.52652120093993,0.663340926441157,2.768254355573e-08
"120",5.12983635105742,0.871258542246302,3.3795743158633e-08
"121",5.73315150117491,1.07917615805145,3.85685417759344e-08
"122",6.3364666512924,1.28709377385659,4.00408148094085e-08
"123",6.93978180140989,1.49501138966174,3.63562056135479e-08
"124",7.54309695152738,1.70292900546688,2.88226851627029e-08
"125",8.14641210164488,1.91084662127202,2.08436980281048e-08
"126",8.74972725176237,2.11876423707717,1.44880178412921e-08
"127",9.35304240187986,2.32668185288231,1.00573165350096e-08
"128",9.95635755199735,2.53459946868746,7.15436703469429e-09
"129",10.5596727021148,2.7425170844926,5.31269723436051e-09
"130",11.1629878522323,2.95043470029775,4.16582127953086e-09
"131",11.7663030023498,3.15835231610289,3.45459465683213e-09
"132",12.3696181524673,3.36626993190804,3.00388868431529e-09
"133",12.9729333025848,3.57418754771318,2.70049131061973e-09
"134",13.5762484527023,3.78210516351833,2.47521698675626e-09
"135",14.1795636028198,3.99002277932347,2.2887268915868e-09
"136",14.7828787529373,4.19794039512862,2.12165709740824e-09
"137",15.3861939030548,4.40585801093376,1.96909977579949e-09
"138",15.9895090531723,4.6137756267389,1.83790881010078e-09
"139",16.5928242032898,4.82169324254405,1.74469309853232e-09
"140",17.1961393534072,5.02961085834919,1.71317633673455e-09
"141",17.7994545035247,5.23752847415434,1.77071763200069e-09
"142",18.4027696536422,5.44544608995948,1.94401907942609e-09
"143",19.0060848037597,5.65336370576463,2.25320103691431e-09
"144",19.6093999538772,5.86128132156977,2.70237271275327e-09
"145",20.2127151039947,6.06919893737492,3.26515293381214e-09
"146",20.8160302541122,6.27711655318006,3.86763466606795e-09
"147",21.4193454042297,6.48503416898521,4.38103399376107e-09
"148",22.0226605543472,6.69295178479035,4.64632161984467e-09
"149",22.6259757044647,6.9008694005955,4.54199558098328e-09
"150",23.2292908545822,7.10878701640064,4.05912061946849e-09
"151",23.8326060046996,7.31670463220578,3.31476843312998e-09
"152",24.4359211548171,7.52462224801093,2.48619184239907e-09
"153",25.0392363049346,7.73253986381607,1.72671269284294e-09
"154",25.6425514550521,7.94045747962122,1.12247249764726e-09
"155",26.2458666051696,8.14837509542636,6.94051296908051e-10
"156",26.8491817552871,8.35629271123151,4.18761661776979e-10
"157",27.4524969054046,8.56421032703665,2.55051878045808e-10
"158",28.0558120555221,8.7721279428418,1.61374297712852e-10
"159",28.6591272056396,8.98004555864694,1.06816558236764e-10
"160",29.2624423557571,9.18796317445209,7.32943759421041e-11
"161",29.8657575058746,9.39588079025723,5.20388260253574e-11
"162",30.469072655992,9.60379840606238,3.88002916689336e-11
"163",31.0723878061095,9.81171602186752,3.08508671839943e-11
"164",31.675702956227,10.0196336376727,2.60907874886138e-11
"165",32.2790181063445,10.2275512534778,2.29958110965514e-11
"166",-0.3,-1,2.76773743017239e-09
"167",0.303315150117491,-0.792082384194855,1.92093882446532e-09
"168",0.906630300234982,-0.584164768389711,1.78430456030121e-09
"169",1.50994545035247,-0.376247152584566,2.8070910322521e-09
"170",2.11326060046996,-0.168329536779422,5.25141571845649e-09
"171",2.71657575058746,0.039588079025723,9.39181935607294e-09
"172",3.31989090070495,0.247505694830868,1.53276618157334e-08
"173",3.92320605082244,0.455423310636012,2.26831613097593e-08
"174",4.52652120093993,0.663340926441157,3.07221852713762e-08
"175",5.12983635105742,0.871258542246302,3.88152140662793e-08
"176",5.73315150117491,1.07917615805145,4.58269995837567e-08
"177",6.3364666512924,1.28709377385659,4.86033796558606e-08
"178",6.93978180140989,1.49501138966174,4.39634734693033e-08
"179",7.54309695152738,1.70292900546688,3.39905452090143e-08
"180",8.14641210164488,1.91084662127202,2.38473336241959e-08
"181",8.74972725176237,2.11876423707717,1.61622026556831e-08
"182",9.35304240187986,2.32668185288231,1.1015282460879e-08
"183",9.95635755199735,2.53459946868746,7.73538344476567e-09
"184",10.5596727021148,2.7425170844926,5.69177261965022e-09
"185",11.1629878522323,2.95043470029775,4.4335589418504e-09
"186",11.7663030023498,3.15835231610289,3.65879170166343e-09
"187",12.3696181524673,3.36626993190804,3.16979076560737e-09
"188",12.9729333025848,3.57418754771318,2.84096689072046e-09
"189",13.5762484527023,3.78210516351833,2.59632812839085e-09
"190",14.1795636028198,3.99002277932347,2.39308090679667e-09
"191",14.7828787529373,4.19794039512862,2.21054008156136e-09
"192",15.3861939030548,4.40585801093376,2.0438414930981e-09
"193",15.9895090531723,4.6137756267389,1.90073314056881e-09
"194",16.5928242032898,4.82169324254405,1.79924963203565e-09
"195",17.1961393534072,5.02961085834919,1.76494219556274e-09
"196",17.7994545035247,5.23752847415434,1.82741904690688e-09
"197",18.4027696536422,5.44544608995948,2.01609408442817e-09
"198",19.0060848037597,5.65336370576463,2.3541025051962e-09
"199",19.6093999538772,5.86128132156977,2.84812329609122e-09
"200",20.2127151039947,6.06919893737492,3.47204423895995e-09
"201",20.8160302541122,6.27711655318006,4.14667835128243e-09
"202",21.4193454042297,6.48503416898521,4.72912737453939e-09
"203",22.0226605543472,6.69295178479035,5.03866185207892e-09
"204",22.6259757044647,6.9008694005955,4.93485791498998e-09
"205",23.2292908545822,7.10878701640064,4.40664052232435e-09
"206",23.8326060046996,7.31670463220578,3.58811591846103e-09
"207",24.4359211548171,7.52462224801093,2.67999884667666e-09
"208",25.0392363049346,7.73253986381607,1.85220927188977e-09
"209",25.6425514550521,7.94045747962122,1.19720722360228e-09
"210",26.2458666051696,8.14837509542636,7.34946825159002e-10
"211",26.8491817552871,8.35629271123151,4.39181380848361e-10
"212",27.4524969054046,8.56421032703665,2.6427073425154e-10
"213",28.0558120555221,8.7721279428418,1.6511983745188e-10
"214",28.6591272056396,8.98004555864694,1.08203846319554e-10
"215",29.2624423557571,9.18796317445209,7.37900984258593e-11
"216",29.8657575058746,9.39588079025723,5.22325873906344e-11
"217",30.469072655992,9.60379840606238,3.88927283853982e-11
"218",31.0723878061095,9.81171602186752,3.09027727559597e-11
"219",31.675702956227,10.0196336376727,2.61219859899174e-11
"220",32.2790181063445,10.2275512534778,2.30159737338002e-11
"221",-0.3,-1,1.12910099237326e-09
"222",0.303315150117491,-0.792082384194855,9.58241752053569e-10
"223",0.906630300234982,-0.584164768389711,1.32115969680225e-09
"224",1.50994545035247,-0.376247152584566,2.64474577267437e-09
"225",2.11326060046996,-0.168329536779422,5.32466007781445e-09
"226",2.71657575058746,0.039588079025723,9.78601473709265e-09
"227",3.31989090070495,0.247505694830868,1.63209594081077e-08
"228",3.92320605082244,0.455423310636012,2.48058726497854e-08
"229",4.52652120093993,0.663340926441157,3.47738824706385e-08
"230",5.12983635105742,0.871258542246302,4.5808051426838e-08
"231",5.73315150117491,1.07917615805145,5.64809219108906e-08
"232",6.3364666512924,1.28709377385659,6.15740244662856e-08
"233",6.93978180140989,1.49501138966174,5.52358232866474e-08
"234",7.54309695152738,1.70292900546688,4.11637258508519e-08
"235",8.14641210164488,1.91084662127202,2.77418481699494e-08
"236",8.74972725176237,2.11876423707717,1.82320039463089e-08
"237",9.35304240187986,2.32668185288231,1.2171870140746e-08
"238",9.95635755199735,2.53459946868746,8.43468500756047e-09
"239",10.5596727021148,2.7425170844926,6.15389194467457e-09
"240",11.1629878522323,2.95043470029775,4.76745953256477e-09
"241",11.7663030023498,3.15835231610289,3.92008801461514e-09
"242",12.3696181524673,3.36626993190804,3.38697347759461e-09
"243",12.9729333025848,3.57418754771318,3.02799439352125e-09
"244",13.5762484527023,3.78210516351833,2.75934677916651e-09
"245",14.1795636028198,3.99002277932347,2.53443397153804e-09
"246",14.7828787529373,4.19794039512862,2.33132227458105e-09
"247",15.3861939030548,4.40585801093376,2.14553046648663e-09
"248",15.9895090531723,4.6137756267389,1.98618405714088e-09
"249",16.5928242032898,4.82169324254405,1.87329763897589e-09
"250",17.1961393534072,5.02961085834919,1.83486179960522e-09
"251",17.7994545035247,5.23752847415434,1.90345339766545e-09
"252",18.4027696536422,5.44544608995948,2.11211188270967e-09
"253",19.0060848037597,5.65336370576463,2.48813307452554e-09
"254",19.6093999538772,5.86128132156977,3.04200432104782e-09
"255",20.2127151039947,6.06919893737492,3.74859813118717e-09
"256",20.8160302541122,6.27711655318006,4.52221615426588e-09
"257",21.4193454042297,6.48503416898521,5.20073782668454e-09
"258",22.0226605543472,6.69295178479035,5.57251883271051e-09
"259",22.6259757044647,6.9008694005955,5.46949989388639e-09
"260",23.2292908545822,7.10878701640064,4.87749972292235e-09
"261",23.8326060046996,7.31670463220578,3.95565181915497e-09
"262",24.4359211548171,7.52462224801093,2.93829927256434e-09
"263",25.0392363049346,7.73253986381607,2.01811507730671e-09
"264",25.6425514550521,7.94045747962122,1.29538304830175e-09
"265",26.2458666051696,8.14837509542636,7.88445673738362e-10
"266",26.8491817552871,8.35629271123151,4.6583886264395e-10
"267",27.4524969054046,8.56421032703665,2.76303714272341e-10
"268",28.0558120555221,8.7721279428418,1.70016738214461e-10
"269",28.6591272056396,8.98004555864694,1.10023233021965e-10
"270",29.2624423557571,9.18796317445209,7.44421128530898e-11
"271",29.8657575058746,9.39588079025723,5.2486222432874e-11
"272",30.469072655992,9.60379840606238,3.90121543249115e-11
"273",31.0723878061095,9.81171602186752,3.09685441339462e-11
"274",31.675702956227,10.0196336376727,2.61608984555353e-11
"275",32.2790181063445,10.2275512534778,2.30410591153608e-11
"276",-0.3,-1,4.6402922529093e-10
"277",0.303315150117491,-0.792082384194855,5.49840076614229e-10
"278",0.906630300234982,-0.584164768389711,1.13148966864979e-09
"279",1.50994545035247,-0.376247152584566,2.6240478408313e-09
"280",2.11326060046996,-0.168329536779422,5.50123101065865e-09
"281",2.71657575058746,0.039588079025723,1.03208232096659e-08
"282",3.31989090070495,0.247505694830868,1.75988176744759e-08
"283",3.92320605082244,0.455423310636012,2.75546443649196e-08
"284",4.52652120093993,0.663340926441157,4.01752542364449e-08
"285",5.12983635105742,0.871258542246302,5.56082258533518e-08
"286",5.73315150117491,1.07917615805145,7.24055121895799e-08
"287",6.3364666512924,1.28709377385659,8.17387356433533e-08
"288",6.93978180140989,1.49501138966174,7.21087538037962e-08
"289",7.54309695152738,1.70292900546688,5.09372604983354e-08
"290",8.14641210164488,1.91084662127202,3.26063743260508e-08
"291",8.74972725176237,2.11876423707717,2.06846098079194e-08
"292",9.35304240187986,2.32668185288231,1.35161800502355e-08
"293",9.95635755199735,2.53459946868746,9.25312391050937e-09
"294",10.5596727021148,2.7425170844926,6.70843502486248e-09
"295",11.1629878522323,2.95043470029775,5.18195149640401e-09
"296",11.7663030023498,3.15835231610289,4.25556256372494e-09
"297",12.3696181524673,3.36626993190804,3.67355220113874e-09
"298",12.9729333025848,3.57418754771318,3.27958815447076e-09
"299",13.5762484527023,3.78210516351833,2.9813648940477e-09
"300",14.1795636028198,3.99002277932347,2.72839268854007e-09
"301",14.7828787529373,4.19794039512862,2.49781209854493e-09
"302",15.3861939030548,4.40585801093376,2.28610953919542e-09
"303",15.9895090531723,4.6137756267389,2.10450254513643e-09
"304",16.5928242032898,4.82169324254405,1.97574397693176e-09
"305",17.1961393534072,5.02961085834919,1.93107098486685e-09
"306",17.7994545035247,5.23752847415434,2.0069761598238e-09
"307",18.4027696536422,5.44544608995948,2.24135899543816e-09
"308",19.0060848037597,5.65336370576463,2.66732235674653e-09
"309",19.6093999538772,5.86128132156977,3.30111282381619e-09
"310",20.2127151039947,6.06919893737492,4.12005861519558e-09
"311",20.8160302541122,6.27711655318006,5.03080801732957e-09
"312",21.4193454042297,6.48503416898521,5.84494579142022e-09
"313",22.0226605543472,6.69295178479035,6.30588210260907e-09
"314",22.6259757044647,6.9008694005955,6.20402141423085e-09
"315",23.2292908545822,7.10878701640064,5.52054851651355e-09
"316",23.8326060046996,7.31670463220578,4.45249721265007e-09
"317",24.4359211548171,7.52462224801093,3.28348538371743e-09
"318",25.0392363049346,7.73253986381607,2.23757240239641e-09
"319",25.6425514550521,7.94045747962122,1.42428907731386e-09
"320",26.2458666051696,8.14837509542636,8.5841606585041e-10
"321",26.8491817552871,8.35629271123151,5.00702735959788e-10
"322",27.4524969054046,8.56421032703665,2.92112734002684e-10
"323",28.0558120555221,8.7721279428418,1.76519555000243e-10
"324",28.6591272056396,8.98004555864694,1.12485751665167e-10
"325",29.2624423557571,9.18796317445209,7.53476336558649e-11
"326",29.8657575058746,9.39588079025723,5.28440999851966e-11
"327",30.469072655992,9.60379840606238,3.91776219205541e-11
"328",31.0723878061095,9.81171602186752,3.10558780445628e-11
"329",31.675702956227,10.0196336376727,2.62105054540595e-11
"330",32.2790181063445,10.2275512534778,2.30720731343486e-11
"331",-0.3,-1,2.00245460660403e-10
"332",0.303315150117491,-0.792082384194855,3.89488020597506e-10
"333",0.906630300234982,-0.584164768389711,1.0760696546643e-09
"334",1.50994545035247,-0.376247152584566,2.68608044212966e-09
"335",2.11326060046996,-0.168329536779422,5.76396012831386e-09
"336",2.71657575058746,0.039588079025723,1.10141447168706e-08
"337",3.31989090070495,0.247505694830868,1.92372572664835e-08
"338",3.92320605082244,0.455423310636012,3.11336046168665e-08
"339",4.52652120093993,0.663340926441157,4.74299849066061e-08
"340",5.12983635105742,0.871258542246302,6.94948505169831e-08
"341",5.73315150117491,1.07917615805145,9.67476170123979e-08
"342",6.3364666512924,1.28709377385659,1.13981938702824e-07
"343",6.93978180140989,1.49501138966174,9.73377633025702e-08
"344",7.54309695152738,1.70292900546688,6.3728311968533e-08
"345",8.14641210164488,1.91084662127202,3.83460986447207e-08
"346",8.74972725176237,2.11876423707717,2.34383883957043e-08
"347",9.35304240187986,2.32668185288231,1.50169676925353e-08
"348",9.95635755199735,2.53459946868746,1.01893146803013e-08
"349",10.5596727021148,2.7425170844926,7.36924209609512e-09
"350",11.1629878522323,2.95043470029775,5.69844286040217e-09
"351",11.7663030023498,3.15835231610289,4.69015931335277e-09
"352",12.3696181524673,3.36626993190804,4.05567461689695e-09
"353",12.9729333025848,3.57418754771318,3.62159530743068e-09
"354",13.5762484527023,3.78210516351833,3.28689935023159e-09
"355",14.1795636028198,3.99002277932347,2.99747003851415e-09
"356",14.7828787529373,4.19794039512862,2.73016160174194e-09
"357",15.3861939030548,4.40585801093376,2.48330925178857e-09
"358",15.9895090531723,4.6137756267389,2.27119854017031e-09
"359",16.5928242032898,4.82169324254405,2.12030384536222e-09
"360",17.1961393534072,5.02961085834919,2.06612415130165e-09
"361",17.7994545035247,5.23752847415434,2.15026929250046e-09
"362",18.4027696536422,5.44544608995948,2.41713769181468e-09
"363",19.0060848037597,5.65336370576463,2.90797648328991e-09
"364",19.6093999538772,5.86128132156977,3.64785472273447e-09
"365",20.2127151039947,6.06919893737492,4.61943243990421e-09
"366",20.8160302541122,6.27711655318006,5.72125766703584e-09
"367",21.4193454042297,6.48503416898521,6.7291135501443e-09
"368",22.0226605543472,6.69295178479035,7.31987528246314e-09
"369",22.6259757044647,6.9008694005955,7.21969088726151e-09
"370",23.2292908545822,7.10878701640064,6.40263954865182e-09
"371",23.8326060046996,7.31670463220578,5.12494203103664e-09
"372",24.4359211548171,7.52462224801093,3.74387876425286e-09
"373",25.0392363049346,7.73253986381607,2.52671232529641e-09
"374",25.6425514550521,7.94045747962122,1.59284065845145e-09
"375",26.2458666051696,8.14837509542636,9.49761346483686e-10
"376",26.8491817552871,8.35629271123151,5.46484639825195e-10
"377",27.4524969054046,8.56421032703665,3.13205193964186e-10
"378",28.0558120555221,8.7721279428418,1.85464801130142e-10
"379",28.6591272056396,8.98004555864694,1.16047797617629e-10
"380",29.2624423557571,9.18796317445209,7.67455904591571e-11
"381",29.8657575058746,9.39588079025723,5.34219704555047e-11
"382",30.469072655992,9.60379840606238,3.94390482289562e-11
"383",31.0723878061095,9.81171602186752,3.11834137182657e-11
"384",31.675702956227,10.0196336376727,2.62767736081671e-11
"385",32.2790181063445,10.2275512534778,2.31112619304316e-11
"386",-0.3,-1,1.02115985032966e-10
"387",0.303315150117491,-0.792082384194855,3.36133091292286e-10
"388",0.906630300234982,-0.584164768389711,1.08472016348816e-09
"389",1.50994545035247,-0.376247152584566,2.80110163061707e-09
"390",2.11326060046996,-0.168329536779422,6.11003869977675e-09
"391",2.71657575058746,0.039588079025723,1.18985990641955e-08
"392",3.31989090070495,0.247505694830868,2.13525087210228e-08
"393",3.92320605082244,0.455423310636012,3.58739208976919e-08
"394",4.52652120093993,0.663340926441157,5.73873553561021e-08
"395",5.12983635105742,0.871258542246302,8.96481804850462e-08
"396",5.73315150117491,1.07917615805145,1.35174311025726e-07
"397",6.3364666512924,1.28709377385659,1.67080629333849e-07
"398",6.93978180140989,1.49501138966174,1.34160683327739e-07
"399",7.54309695152738,1.70292900546688,7.93148666217453e-08
"400",8.14641210164488,1.91084662127202,4.46243367913674e-08
"401",8.74972725176237,2.11876423707717,2.63622714770034e-08
"402",9.35304240187986,2.32668185288231,1.66452271902171e-08
"403",9.95635755199735,2.53459946868746,1.12557256009349e-08
"404",10.5596727021148,2.7425170844926,8.1656650093536e-09
"405",11.1629878522323,2.95043470029775,6.35319717419236e-09
"406",11.7663030023498,3.15835231610289,5.26259201860679e-09
"407",12.3696181524673,3.36626993190804,4.57217774071826e-09
"408",12.9729333025848,3.57418754771318,4.0915547409985e-09
"409",13.5762484527023,3.78210516351833,3.71125541934629e-09
"410",14.1795636028198,3.99002277932347,3.37415447690344e-09
"411",14.7828787529373,4.19794039512862,3.05777947166321e-09
"412",15.3861939030548,4.40585801093376,2.763482920417e-09
"413",15.9895090531723,4.6137756267389,2.50983576597802e-09
"414",16.5928242032898,4.82169324254405,2.32821339249944e-09
"415",17.1961393534072,5.02961085834919,2.25957912796893e-09
"416",17.7994545035247,5.23752847415434,2.35211726255474e-09
"417",18.4027696536422,5.44544608995948,2.65882532097875e-09
"418",19.0060848037597,5.65336370576463,3.23233839190521e-09
"419",19.6093999538772,5.86128132156977,4.11126291012301e-09
"420",20.2127151039947,6.06919893737492,5.28892899551079e-09
"421",20.8160302541122,6.27711655318006,6.65734511762717e-09
"422",21.4193454042297,6.48503416898521,7.94441678293287e-09
"423",22.0226605543472,6.69295178479035,8.7271316669815e-09
"424",22.6259757044647,6.9008694005955,8.62937028704016e-09
"425",23.2292908545822,7.10878701640064,7.61401031896214e-09
"426",23.8326060046996,7.31670463220578,6.03255315506358e-09
"427",24.4359211548171,7.52462224801093,4.35422317150107e-09
"428",25.0392363049346,7.73253986381607,2.90488672438312e-09
"429",25.6425514550521,7.94045747962122,1.81203570243574e-09
"430",26.2458666051696,8.14837509542636,1.06909151128043e-09
"431",26.8491817552871,8.35629271123151,6.07371288863887e-10
"432",27.4524969054046,8.56421032703665,3.42289911360099e-10
"433",28.0558120555221,8.7721279428418,1.98574937793095e-10
"434",28.6591272056396,8.98004555864694,1.21749445015274e-10
"435",29.2624423557571,9.18796317445209,7.92142035398028e-11
"436",29.8657575058746,9.39588079025723,5.45076796338162e-11
"437",30.469072655992,9.60379840606238,3.99200223389542e-11
"438",31.0723878061095,9.81171602186752,3.13945756410305e-11
"439",31.675702956227,10.0196336376727,2.63717802664184e-11
"440",32.2790181063445,10.2275512534778,2.31614452093795e-11
"441",-0.3,-1,6.90805332833254e-11
"442",0.303315150117491,-0.792082384194855,3.267851471078e-10
"443",0.906630300234982,-0.584164768389711,1.12523023919341e-09
"444",1.50994545035247,-0.376247152584566,2.95674037080464e-09
"445",2.11326060046996,-0.168329536779422,6.54532823733586e-09
"446",2.71657575058746,0.039588079025723,1.30194152961537e-08
"447",3.31989090070495,0.247505694830868,2.41159480408113e-08
"448",3.92320605082244,0.455423310636012,4.23342508852799e-08
"449",4.52652120093993,0.663340926441157,7.16351470194306e-08
"450",5.12983635105742,0.871258542246302,1.20337453030154e-07
"451",5.73315150117491,1.07917615805145,1.99155256813849e-07
"452",6.3364666512924,1.28709377385659,2.57104703028767e-07
"453",6.93978180140989,1.49501138966174,1.84524719210925e-07
"454",7.54309695152738,1.70292900546688,9.64034221630613e-08
"455",8.14641210164488,1.91084662127202,5.09687766675178e-08
"456",8.74972725176237,2.11876423707717,2.93665539318141e-08
"457",9.35304240187986,2.32668185288231,1.84246834237921e-08
"458",9.95635755199735,2.53459946868746,1.25078492963149e-08
"459",10.5596727021148,2.7425170844926,9.16115007046745e-09
"460",11.1629878522323,2.95043470029775,7.21027406616315e-09
"461",11.7663030023498,3.15835231610289,6.03500076637613e-09
"462",12.3696181524673,3.36626993190804,5.28218733180626e-09
"463",12.9729333025848,3.57418754771318,4.74496460185413e-09
"464",13.5762484527023,3.78210516351833,4.30593120002077e-09
"465",14.1795636028198,3.99002277932347,3.90578289069284e-09
"466",14.7828787529373,4.19794039512862,3.52388924565685e-09
"467",15.3861939030548,4.40585801093376,3.1659767113315e-09
